ticker,mse,mae,directional_accuracy,pred_std,true_std,rank_correlation
AAPL,0.00031163718,0.0119155,0.4758220502901354,0.0028147139,0.017317772,0.038699308367789315
ABBV,0.00026780495,0.011411706,0.4526112185686654,0.002420196,0.015719298,0.016206759878739888
ADBE,0.00046725475,0.013596077,0.5299806576402321,0.0028188876,0.021477574,0.04464738358850184
AMZN,0.00038138154,0.013973325,0.5261121856866537,0.002496198,0.019547395,0.06545522626670573
AVGO,0.001071975,0.022425773,0.5067698259187621,0.0039399946,0.032311138,0.055049047132174296
COST,0.00018140377,0.00997743,0.49709864603481624,0.0025111295,0.013003478,0.02423448196000789
DIA,8.729539e-05,0.0067737536,0.47195357833655704,0.0022250684,0.008884395,0.02502540454049608
GOOGL,0.00038583626,0.014348558,0.44294003868471954,0.0036579026,0.018847631,-0.023080487454559696
HD,0.00019885413,0.010693771,0.4816247582205029,0.002767661,0.013842045,-0.011625475757127293
IWM,0.00020137095,0.010506219,0.4951644100580271,0.002293412,0.014019651,0.039357455735486414
JNJ,0.0001250251,0.00796119,0.504835589941973,0.0023311593,0.010881045,-0.008317284351386704
JPM,0.00022220258,0.01024602,0.5009671179883946,0.0022809082,0.014816159,0.0657998005845606
LLY,0.000510042,0.015417896,0.47195357833655704,0.002308397,0.022328056,-0.016267676584351496
MA,0.00014811571,0.008611504,0.5241779497098646,0.0022504719,0.012077611,0.06142549561649017
META,0.000533572,0.015428788,0.48549323017408125,0.002243373,0.022922216,0.05814335576829392
MRK,0.0002783527,0.011497047,0.48549323017408125,0.0025226043,0.01625525,-0.024525302852863463
MSFT,0.000197825,0.010157663,0.4835589941972921,0.0024582264,0.013864421,0.037356180602098464
NVDA,0.0010220351,0.023360621,0.48936170212765956,0.003253554,0.03169409,0.049442854242458395
PEP,0.00015998393,0.009172792,0.4990328820116054,0.0026485147,0.012284641,0.006297078291140636
PG,0.00012041797,0.00804172,0.4951644100580271,0.0020225535,0.010731828,0.0380656502230626
QQQ,0.00017960854,0.009640518,0.44680851063829785,0.0025696848,0.012989727,0.04711524083122302
SPY,0.0001147102,0.0075708926,0.44680851063829785,0.0023034697,0.010167936,0.06479595000129389
TSLA,0.0015269152,0.028531602,0.5164410058027079,0.0024344174,0.039132763,0.05150700029472914
V,0.00015036306,0.00868227,0.4758220502901354,0.0019708795,0.012131354,0.0906379817809803
XLE,0.00018907219,0.0101296,0.46808510638297873,0.0023288464,0.013499756,0.0880604950260114
XLK,0.0002554437,0.0117427325,0.425531914893617,0.0024223663,0.015444937,0.055994629225702953
XLY,0.00018450657,0.010009391,0.4738878143133462,0.0025526814,0.013452488,0.04549813827399181
