day,rank_ic
0,-0.05623979339850571
1,-0.12063249034163162
2,0.244813592221229
3,0.17366281660962848
4,-0.13773138410150546
5,0.01991571883068086
6,0.03865972952642193
7,-0.008345074107309522
8,0.024866043220564515
9,0.09559262291801456
10,-0.11291842359150875
11,0.1424613697720056
12,0.03163424347545564
13,-0.09515633164708884
14,0.16687356331215847
15,0.10048179804242743
16,-0.09578605487266818
17,0.05671011144343845
18,0.019758940107896306
19,0.10756259234703808
20,-0.08954998516332334
21,-0.08162607560432007
22,0.1762619459472271
23,0.12386495985321389
24,0.01398381342887054
25,0.02525272610191769
26,0.12454907470892158
27,0.024850854697637426
28,0.06444518089466418
29,-0.07506092860315756
30,-0.007212267454754717
31,0.04290036373827623
32,0.044139647424764665
33,0.012299683398746672
34,-0.022127009846088026
35,-0.033030867440970495
36,-0.05553555909052654
37,0.04047433727425788
38,0.07529516267181534
39,0.09350826833479531
40,-0.019663283718716094
41,-0.16318139468193305
42,-0.15022892566572624
43,-0.14443703328722318
44,-0.06829214447239242
45,-0.02676006835383977
46,0.009815146525629719
47,0.11505410684053145
48,0.01901771754115347
49,-0.1756766480495404
50,0.0849442349350427
51,0.1075670334294207
52,0.0509324446960972
53,-0.13390138307772761
54,0.017006689073905255
55,0.0024406919894246104
56,-0.09746987342417346
57,-0.17075292743924095
58,0.15776962323493093
59,-0.12844965081474416
60,-0.018005714157656758
61,0.060426214062337995
62,0.18097791956442832
63,-0.12487846659632357
64,-0.009579136366132116
65,0.08567436181387524
66,-0.08050223998179741
67,-0.07127359626346796
68,-0.05853051955540562
69,-0.13006189983238353
70,0.1615632275666602
71,-0.14264958862541424
72,0.13244230337656368
73,-0.01216946742243578
74,-0.024682943269447023
75,0.0052376919698618385
76,-0.15621762708828502
77,-0.0001700278357396536
78,-0.04563878181080536
79,0.02329310305349823
80,0.22603085987510585
81,0.09532428740173111
82,-0.11570542256268773
83,0.05637386040974564
84,-0.09201309404477455
85,0.01447106020976882
86,-0.06170128940854316
87,-0.048907736958867784
88,0.0814705989087546
89,-0.07323758694818706
90,-0.0004893563927595296
91,0.05676962973813412
92,-0.025350330289994734
93,0.16546569676151832
94,0.06677367373112422
95,-0.07490783551369924
96,-0.07204662632276905
97,-0.08884504278882803
98,0.028044019026661024
99,-0.09499843296957824
100,0.138473478755654
101,0.2032240300646197
102,-0.07786362277459434
103,-0.0025990350792514895
104,0.009603400558175882
105,-0.031693424675123046
106,-0.01937814332115962
107,0.13906423740968163
108,0.007864467572936266
109,-0.011516213710246987
110,-0.014472329081594074
111,0.04735929418017529
112,-0.015174984339764084
113,0.022368599837923362
114,0.06724396513995295
115,-0.06925175420232395
116,0.0291461005889818
117,0.046069958666797146
118,-0.02621451769654553
119,0.021678022951164153
120,-0.052032936057330455
121,0.06093394390807863
122,-0.18324381572062612
123,-0.007916377474100917
124,-0.054217050923652386
125,0.1749493514159605
126,-0.04362432571282215
127,-0.0864759218843538
128,0.14981358162159245
129,-0.0820901740434243
130,-0.12626663791604056
131,-0.14550210843143438
132,-0.07584022426863192
133,-0.11904807221430704
134,-0.11230505180064801
135,-0.007982992286953986
136,0.0433623947794893
137,0.1290711832271605
138,0.17825003098820588
139,0.08943472150497063
140,0.06021979081917447
141,-0.0304215203702254
142,0.10263161234664102
