ticker,mse,mae,directional_accuracy,pred_std,true_std,rank_correlation
AAPL,0.00041348676,0.014151385,0.5551257253384912,0.006916221,0.017317772,0.028018893926860283
ABBV,0.0003162519,0.01263986,0.5473887814313346,0.0072456226,0.015719298,0.03965670132910993
ADBE,0.0006197809,0.017345158,0.4835589941972921,0.0054013547,0.021477574,0.052717439159794426
AMZN,0.00041535028,0.014768524,0.5203094777562862,0.006280157,0.019547395,0.03360164047942375
AVGO,0.0010708253,0.02264428,0.5357833655705996,0.0072750603,0.032311138,0.06029816099088736
COST,0.00029005262,0.012741984,0.5241779497098646,0.006891698,0.013003478,-0.0685988590491312
DIA,0.00011892441,0.00759927,0.5454545454545454,0.0063752783,0.008884395,0.087292363145901
GOOGL,0.00040372222,0.014474964,0.5087040618955513,0.00642335,0.018847631,-0.008008921418124784
HD,0.00031149114,0.013684107,0.48936170212765956,0.0072400495,0.013842045,-0.025423905433801523
IWM,0.000238937,0.011507451,0.5299806576402321,0.0044446154,0.014019651,0.03747884049436951
JNJ,0.00016559515,0.009361307,0.5667311411992263,0.005607517,0.010881045,0.014484018823936018
JPM,0.0002651827,0.011329827,0.5551257253384912,0.00620896,0.014816159,0.005820422940660447
LLY,0.00062479434,0.01770407,0.5338491295938105,0.008040629,0.022328056,0.0015532764172051653
MA,0.00019159661,0.009856421,0.5087040618955513,0.0061327554,0.012077611,-0.017116781342412218
META,0.00061867735,0.016971916,0.539651837524178,0.0072854403,0.022922216,0.029372746858510972
MRK,0.000342987,0.0132736415,0.47775628626692457,0.008529698,0.01625525,0.01158657195272732
MSFT,0.00027442264,0.012398308,0.5551257253384912,0.005248179,0.013864421,-0.0038372101707084385
NVDA,0.0011607627,0.024676291,0.5435203094777563,0.008048097,0.03169409,-0.029126342585026402
PEP,0.00025318173,0.011997114,0.48549323017408125,0.0070305844,0.012284641,-0.025741473044788233
PG,0.00016198237,0.0097427135,0.47195357833655704,0.006258729,0.010731828,-0.004915915463013827
QQQ,0.00020060567,0.010211068,0.5164410058027079,0.006109955,0.012989727,0.024636890050051853
SPY,0.00014748814,0.008267446,0.5802707930367504,0.0062908297,0.010167936,0.04487767872231009
TSLA,0.0015936868,0.029386656,0.5203094777562862,0.0060077636,0.039132763,0.022074986943863735
V,0.00017087361,0.009325134,0.4932301740812379,0.0053494014,0.012131354,0.027710965365591787
XLE,0.00020856752,0.010706316,0.5145067698259188,0.005677583,0.013499756,0.04525824947468266
XLK,0.0003008229,0.0122286985,0.5357833655705996,0.0075132838,0.015444937,0.05898655552292366
XLY,0.00024970825,0.0116793895,0.5357833655705996,0.007333263,0.013452488,0.03430251228370971
