ticker,mse,mae,directional_accuracy,pred_std,true_std,rank_correlation
AAPL,0.0003005451,0.011531101,0.5087040618955513,0.00049140136,0.017317772,0.013912361759961958
ABBV,0.00024707118,0.010625114,0.5299806576402321,0.00070978317,0.015719298,0.11647550049844094
ADBE,0.00046267302,0.013588435,0.5029013539651838,0.00066060055,0.021477574,0.03985373740375361
AMZN,0.00038169575,0.013993608,0.5203094777562862,0.0004027838,0.019547395,0.034264129761408336
AVGO,0.0010506043,0.022074522,0.5454545454545454,0.0008041293,0.032311138,0.12167632974164393
COST,0.0001692891,0.009387273,0.5319148936170213,0.00014663258,0.013003478,0.0583954958019332
DIA,7.882256e-05,0.0060358583,0.5570599613152805,0.00035924203,0.008884395,0.09377597618234097
GOOGL,0.00036237936,0.013801662,0.5029013539651838,0.00113344,0.018847631,0.029849011447044792
HD,0.00019244046,0.010555697,0.4951644100580271,0.00018567574,0.013842045,0.02957512605609767
IWM,0.00020019531,0.010470186,0.4661508704061896,0.00025102694,0.014019651,0.10594592393126658
JNJ,0.00011887536,0.007709137,0.4835589941972921,0.00019698015,0.010881045,0.021097579992666076
JPM,0.00022183615,0.010075341,0.4932301740812379,0.00044443252,0.014816159,0.11796812040545405
LLY,0.0005022116,0.015260325,0.44874274661508706,0.00070965104,0.022328056,0.10206872464579804
MA,0.00014618262,0.008341143,0.5647969052224371,0.00017365639,0.012077611,0.029047884824468677
META,0.00052534154,0.01521696,0.528046421663443,0.00011730846,0.022922216,0.08054095743477654
MRK,0.00026538252,0.011023392,0.5009671179883946,0.00037288223,0.01625525,-0.002231440058211178
MSFT,0.00019225336,0.0097563695,0.5415860735009671,0.00020421385,0.013864421,-0.0044000091961746614
NVDA,0.0010106502,0.0230234,0.5029013539651838,0.0012218243,0.03169409,0.08817906888169134
PEP,0.00015154084,0.008953862,0.4874274661508704,0.0004347825,0.012284641,0.08467710158972692
PG,0.00011511999,0.0077691264,0.48549323017408125,0.00018003398,0.010731828,0.031071611071414068
QQQ,0.00016949902,0.008911678,0.4700193423597679,0.00032254204,0.012989727,0.08500200335925223
SPY,0.0001118693,0.0072198855,0.425531914893617,0.0009289883,0.010167936,0.07172516915067229
TSLA,0.0015283063,0.02845949,0.5183752417794971,0.0008663477,0.039132763,0.030771059717126018
V,0.00014714572,0.00835468,0.5667311411992263,0.000105322426,0.012131354,0.043090725155558576
XLE,0.0001822473,0.009547018,0.5512572533849129,9.907675e-05,0.013499756,0.10807921676884295
XLK,0.00024093318,0.0108710285,0.4158607350096712,0.00040885963,0.015444937,0.07542261154334386
XLY,0.00018252256,0.009850503,0.4874274661508704,0.0005899038,0.013452488,0.05068281812467859
