ticker,mse,mae,directional_accuracy,pred_std,true_std,rank_correlation
AAPL,0.00030262524,0.011591002,0.4990328820116054,0.0009776538,0.017317772,-0.04350572064575033
ABBV,0.00025131932,0.0107467,0.45454545454545453,0.0010308495,0.015719298,-0.05873168642928799
ADBE,0.0004625153,0.013605649,0.5183752417794971,0.0008472109,0.021477574,0.024573845454597558
AMZN,0.00038221548,0.013991898,0.5241779497098646,0.00064279936,0.019547395,0.05389023596785511
AVGO,0.0010554366,0.022101222,0.5067698259187621,0.0011587162,0.032311138,0.03794416263490979
COST,0.00017074625,0.009494055,0.46421663442940037,0.0009982662,0.013003478,0.011388754337789467
DIA,7.875128e-05,0.0060883565,0.4932301740812379,0.0006081668,0.008884395,0.041276060820840635
GOOGL,0.0003621902,0.013785129,0.48936170212765956,0.0010687981,0.018847631,0.0376198216376346
HD,0.00019249938,0.010489028,0.4951644100580271,0.0006972783,0.013842045,-0.018533721650990327
IWM,0.00019636302,0.010338985,0.5261121856866537,0.00068423315,0.014019651,0.04781016525087333
JNJ,0.000119306584,0.007708889,0.5435203094777563,0.0008217794,0.010881045,-0.007584759976042187
JPM,0.0002226721,0.010103606,0.48549323017408125,0.0007674912,0.014816159,0.08426492181916402
LLY,0.0005045379,0.015154955,0.4951644100580271,0.0011503116,0.022328056,-0.022206199593631556
MA,0.00014698748,0.008467503,0.49709864603481624,0.0007460464,0.012077611,-0.010307965033348507
META,0.0005264963,0.015268385,0.4932301740812379,0.00076031545,0.022922216,0.10433290047342496
MRK,0.00026618515,0.011054377,0.4816247582205029,0.0009923987,0.01625525,-0.015008087575371025
MSFT,0.00019305329,0.009807825,0.5125725338491296,0.0007895502,0.013864421,0.02175585624373353
NVDA,0.0010166148,0.023080602,0.47775628626692457,0.0009857962,0.03169409,0.03918586328284497
PEP,0.00015066635,0.008911497,0.5222437137330754,0.0007293299,0.012284641,0.07047968948018428
PG,0.00011442898,0.0077248863,0.5531914893617021,0.0006297314,0.010731828,0.1033061290681839
QQQ,0.00017006858,0.008986557,0.4835589941972921,0.00074050616,0.012989727,0.06538210843010447
SPY,0.000103928156,0.006644312,0.5106382978723404,0.00064243824,0.010167936,0.05844008219070069
TSLA,0.0015329176,0.028541474,0.4990328820116054,0.0009305767,0.039132763,0.006336502872871006
V,0.00014808688,0.008448141,0.4622823984526112,0.0008298901,0.012131354,-0.015581176854617794
XLE,0.00018215062,0.009623174,0.49709864603481624,0.00073840085,0.013499756,0.011654089225908302
XLK,0.00024005942,0.01078124,0.4796905222437137,0.00086251175,0.015444937,0.038461805656263844
XLY,0.00018145701,0.009795425,0.5029013539651838,0.0006518431,0.013452488,0.007321335871558534
