date,open,high,low,close,volume
2015-12-11,46.0182,46.1913,45.0282,45.0732,38906028.908895
2015-12-14,44.8541,45.5486,44.3709,45.3099,52433089.039948
2015-12-15,45.9506,46.6667,45.89,46.4525,38995095.093073
2015-12-16,46.2745,46.7587,45.6533,46.1463,38567057.266759
2015-12-17,46.1747,46.2666,45.0126,45.0126,39001000.875015
2015-12-18,45.0596,45.0889,44.2075,44.2251,31475842.687091
2015-12-21,44.2339,44.6213,43.7879,44.2681,31924592.153039
2015-12-22,44.4286,45.0762,44.2075,44.7915,33621494.948088
2015-12-23,45.6905,46.7655,45.535,46.7381,40160514.31578
2015-12-24,46.7968,46.8575,46.1502,46.3145,9592176.7564737
2015-12-28,45.5124,45.7511,45.2395,45.4704,16687608.291397
2015-12-29,46.2549,46.3879,45.5418,45.7893,20081736.925825
2015-12-30,45.1583,45.8039,45.127,45.1711,19974256.19255
2015-12-31,44.9617,45.6181,44.8189,45.3745,25526530.520747
2016-01-04,45.2551,45.7217,44.6076,45.3598,28987054.987895
2016-01-05,45.3295,45.5848,44.8218,45.535,20565064.40258
2016-01-06,44.458,44.547,43.4132,43.7801,35839327.170977
2016-01-07,42.93,43.916,42.5309,42.7109,37292128.060792
2016-01-08,43.0738,43.1707,42.0076,42.1621,25556780.146451
2016-01-11,42.3372,42.3871,40.7428,41.2612,37813309.994802
2016-01-12,41.902,42.0349,40.2155,41.359,47293026.432776
2016-01-13,41.8628,42.1591,39.9279,40.3652,45119637.340263
2016-01-14,40.778,42.4712,40.1402,42.1171,50587159.557295
2016-01-15,40.3417,41.2739,40.1089,40.8836,48257789.123455
2016-01-19,41.1937,41.3874,39.3655,40.0052,47687220.254069
2016-01-20,39.2118,39.5317,37.5587,38.9429,68155742.449736
2016-01-21,38.8989,40.6439,38.6445,40.1558,58040816.585335
2016-01-22,41.6221,42.2159,40.9589,41.9303,51322955.378513
2016-01-25,41.1301,42.1846,39.9416,39.9759,38702852.426634
2016-01-26,40.6948,41.538,40.1686,41.4852,33658023.492381
2016-01-27,41.1986,42.4418,40.7702,41.2906,48499973.208553
2016-01-28,42.8566,43.017,41.6975,42.5456,50738033.526875
2016-01-29,42.6209,43.8338,42.4928,43.7879,41855621.965756
2016-02-01,43.0572,43.3819,42.4204,43.0542,36717098.930611
2016-02-02,42.0046,42.1973,41.407,41.6221,33490138.580871
2016-02-03,42.2208,43.1393,40.7026,43.1041,48405330.420516
2016-02-04,43.1951,44.009,42.8782,43.0807,49237528.394619
2016-02-05,42.5016,42.6825,41.7278,42.0819,40157486.286333
2016-02-08,41.2456,42.1249,40.6205,41.8628,46262173.57474
2016-02-09,41.2377,41.7434,40.1998,40.8562,49068174.449242
2016-02-10,40.734,41.6133,40.2508,40.687,40167077.431597
2016-02-11,39.9807,40.824,39.3948,40.5187,63784209.459491
2016-02-12,41.0725,41.762,40.7026,41.5849,34272021.378296
2016-02-16,42.2844,42.4106,41.3874,41.9988,44921344.347761
2016-02-17,42.5016,43.5619,42.3342,43.3741,38897996.759211
2016-02-18,43.7429,43.8055,42.6209,42.8322,38306761.231048
2016-02-19,42.2609,42.752,41.902,42.7363,33133862.598949
2016-02-22,43.5462,44.0226,43.3584,43.826,32841479.878481
2016-02-23,43.4064,43.6157,42.2541,42.3284,28514986.014955
2016-02-24,41.538,42.8546,41.4246,42.7578,33604079.178452
2016-02-25,42.6297,42.9056,41.9606,42.795,24708543.430284
2016-02-26,43.5091,43.6304,42.9056,43.0513,28120308.649459
2016-02-29,43.2225,43.3438,42.525,42.5622,30541486.032819
2016-03-01,42.8644,43.7429,42.4233,43.6568,31424152.527427
2016-03-02,43.4064,44.7729,43.1951,44.7425,35614492.406521
2016-03-03,44.5616,45.5046,44.5392,45.4224,32428654.782147
2016-03-04,45.6758,46.5112,45.1877,45.8646,40357676.653127
2016-03-07,45.8343,46.9876,45.6181,46.9318,44337112.543346
2016-03-08,46.5494,46.5776,44.8864,44.9617,39602052.452722
2016-03-09,45.5692,46.2783,45.0136,45.6905,33835365.628877
2016-03-10,45.4968,45.7805,44.903,45.7277,38250771.310461
2016-03-11,46.3311,47.0619,46.2783,46.9103,32928001.577414
2016-03-14,46.3195,46.7635,46.1434,46.5992,28926907.405
2016-03-15,45.9624,46.519,45.6328,46.5102,28869254.21503
2016-03-16,46.7889,47.4209,46.4681,47.3133,35845838.149892
2016-03-17,47.6996,48.3521,47.2703,47.9628,37435527.029926
2016-03-18,48.3267,48.3737,47.6556,48.1017,40222969.212134
2016-03-21,47.9109,48.2514,47.4033,47.9335,22040172.730126
2016-03-22,47.3739,48.1017,47.3436,47.6684,18715023.260766
2016-03-23,47.3289,47.5011,46.5336,46.6256,24911044.177412
2016-03-24,45.981,46.8506,45.7589,46.8506,20479445.387645
2016-03-28,46.8663,46.9954,46.2764,46.5992,15248319.03737
2016-03-29,46.0788,46.8545,45.8059,46.8223,18948435.05664
2016-03-30,47.2458,47.4414,46.6412,46.9113,20766304.663446
2016-03-31,46.7313,47.2507,46.651,46.8877,18528785.13769
2016-04-01,46.0788,46.3967,45.9213,46.2607,19531574.03071
