date,open,high,low,close,volume
2012-04-23,38.6953,38.7561,38.3628,38.6186,7046573.4910885
2012-04-24,38.6615,38.8167,38.3299,38.4852,9949603.7514482
2012-04-25,38.7739,39.1583,38.7561,39.1304,8752022.3238663
2012-04-26,39.0717,39.7009,39.0717,39.6202,6516694.4170769
2012-04-27,39.9109,40.2962,39.7277,40.113,9309279.6350933
2012-04-30,40.0862,40.0862,39.7865,39.8831,7949345.20056
2012-05-01,39.9817,40.4615,39.8483,40.1489,8869013.1132172
2012-05-02,40.0085,40.4088,39.9289,40.366,11033268.891995
2012-05-03,40.35,40.3828,39.9289,40.0553,5748891.4508749
2012-05-04,39.8313,39.8751,39.2389,39.2738,11435181.976786
2012-05-07,39.1583,39.4211,39.1125,39.2568,8867246.3541277
2012-05-08,38.9631,38.9701,38.1467,38.7819,13962673.982901
2012-05-09,38.4414,38.8437,38.2045,38.6376,12745832.972862
2012-05-10,38.8527,38.9989,38.6186,38.765,8928567.6593765
2012-05-11,38.526,39.1224,38.5181,38.6883,9262156.6848697
2012-05-14,38.3807,38.526,38.1387,38.1467,13364260.927676
2012-05-15,38.1119,38.5738,37.9944,38.087,11239702.488009
2012-05-16,38.1885,38.4752,38.0143,38.0233,9351689.88853
2012-05-17,38.0501,38.0681,36.9908,37.0177,12551473.402439
2012-05-18,37.1293,37.3443,36.6842,36.74,10849662.546593
2012-05-21,36.6842,37.3921,36.491,37.3841,9533235.1823957
2012-05-22,37.5234,37.8202,37.2895,37.5334,10527330.960483
2012-05-23,37.2706,37.7933,37.0795,37.7326,7587471.9590573
2012-05-24,37.8719,37.9675,37.5782,37.9068,6177598.2056327
2012-05-25,37.9526,38.0501,37.7326,37.8471,6971711.720072
2012-05-29,38.1557,38.4414,37.9765,38.3728,14096901.470794
2012-05-30,37.9944,38.0501,37.6648,37.7674,8334473.5717951
2012-05-31,37.7256,37.9367,37.3423,37.6908,11284434.939862
2012-06-01,37.0545,37.1361,36.4283,36.496,17214908.847812
2012-06-04,36.5,36.7479,36.2401,36.6284,12510818.85957
2012-06-05,36.496,36.8933,36.4731,36.8316,7587880.7543669
2012-06-06,37.1361,37.6658,37.1033,37.631,7549105.4646282
2012-06-07,38.2174,38.2174,37.5344,37.631,9334096.6240549
2012-06-08,37.4816,37.9695,37.3154,37.9615,7139735.6319804
2012-06-11,38.2562,38.2831,37.3253,37.3841,12644685.763886
2012-06-12,37.5156,37.8411,37.3064,37.7863,13798228.78767
2012-06-13,37.648,37.8052,37.1103,37.2317,13026706.487239
2012-06-14,37.3921,37.9068,37.2895,37.7326,13842000.01812
2012-06-15,37.9088,38.1407,37.7784,38.1059,11769509.244423
2012-06-18,37.9615,38.4534,37.8819,38.3757,6261959.6966426
2012-06-19,38.5599,38.9043,38.4972,38.7262,12006863.635531
2012-06-20,38.7879,38.8586,38.3668,38.6844,8019928.1803762
2012-06-21,38.7351,38.7351,37.8052,37.8411,9073243.031322
2012-06-22,37.9615,38.0811,37.8142,38.0073,4430359.8454654
2012-06-25,37.639,37.7435,37.2706,37.417,7344617.412876
2012-06-26,37.5792,38.0163,37.4638,37.8819,8844603.9151541
2012-06-27,37.865,38.0811,37.7096,37.8311,4631831.6507447
2012-06-28,37.614,37.7176,37.2507,37.623,7712770.2324499
2012-06-29,38.2284,38.4654,37.9187,38.4216,11429750.121666
2012-07-02,38.4454,38.5968,38.2423,38.531,9562923.5650947
2012-07-03,38.4972,38.5868,38.2961,38.4972,3158713.1448534
2012-07-05,38.315,38.7879,38.2871,38.5968,6295473.881145
2012-07-06,38.2692,38.54,38.1915,38.4126,6048127.6086143
2012-07-09,38.3847,38.4284,38.0811,38.2005,6576876.720161
2012-07-10,38.3946,38.531,37.8311,37.9695,7029955.5097719
2012-07-11,37.9615,38.0353,37.5156,37.7535,10034357.96719
2012-07-12,37.5424,37.8222,37.2507,37.6658,7201397.4325851
2012-07-13,37.7176,38.3578,37.6658,38.2772,6906109.6148008
2012-07-16,38.0711,38.2423,37.8909,38.0353,4616511.3685434
2012-07-17,38.1407,38.5142,37.9187,38.4126,7223574.8292288
2012-07-18,38.2612,38.7202,38.2095,38.6166,8033992.9487277
2012-07-19,38.7003,39.1194,38.5968,38.8665,4775480.5145666
2012-07-20,38.6047,38.6585,38.3757,38.3946,6575771.8679731
2012-07-23,37.7953,37.9615,37.5514,37.8311,4549707.9876207
2012-07-24,37.857,37.9088,37.3333,37.5772,5587811.0327618
2012-07-25,37.639,37.7435,37.3512,37.4996,3664249.3119331
2012-07-26,38.0431,38.2274,37.7256,38.1059,5893456.3376018
2012-07-27,38.306,38.9601,38.306,38.8586,11316582.120885
2012-07-30,38.8487,38.9701,38.6047,38.7083,8888968.7525523
2012-07-31,38.543,38.543,38.2095,38.2095,6725660.1334233
2012-08-01,38.4634,38.4972,38.0073,38.0531,8990384.1392875
2012-08-02,37.8142,38.3409,37.7435,38.1507,8213179.885378
2012-08-03,38.5688,38.9751,38.54,38.9043,8712856.3182176
2012-08-06,38.9701,39.1553,38.8855,39.0438,6174266.5740807
2012-08-07,39.2379,39.5466,39.2379,39.4102,7123550.5518392
2012-08-08,39.0338,39.2558,38.9133,39.218,4579068.9323077
2012-08-09,39.1652,39.3056,39.0846,39.1891,1958149.6207754
2012-08-10,39.0517,39.1822,38.9751,39.1553,5087020.7080345
2012-08-13,39.1015,39.1991,38.9423,39.1742,2728834.2423655
2012-08-14,39.447,39.456,39.1553,39.2718,4042619.0010116
2012-08-15,39.209,39.428,39.209,39.3922,2631354.1382412
2012-08-16,39.3315,39.8403,39.3315,39.7188,8003664.7561709
2012-08-17,39.7357,39.9289,39.7357,39.8661,5216004.1656791
2012-08-20,39.7955,39.8243,39.5535,39.7009,4010065.0335017
2012-08-21,39.7715,39.9627,39.5714,39.6471,3762413.4200027
2012-08-22,39.5714,39.8313,39.5625,39.7636,4309167.6045673
2012-08-23,39.6282,39.672,39.4102,39.4938,4022810.0056942
2012-08-24,39.4192,39.8571,39.3922,39.8143,3359666.6740155
2012-08-27,39.9289,39.9359,39.6541,39.7557,3178986.1780896
2012-08-28,39.7188,39.9438,39.6541,39.8313,4127543.9666374
2012-08-29,39.8661,40.0961,39.8143,40.0294,4574239.7238357
2012-08-30,39.8571,40.0374,39.7557,39.8055,6410059.1059595
2012-08-31,40.0374,40.1489,39.7527,39.9707,4137298.8070451
2012-09-04,39.8911,40.0543,39.6182,39.8731,7086397.3859945
2012-09-05,39.9279,40.0951,39.8113,39.9349,7068803.1171083
2012-09-06,40.1838,40.8617,40.1658,40.8319,6135581.6813392
2012-09-07,40.9563,41.0978,40.8936,41.0549,5430918.0044406
2012-09-10,41.0519,41.2262,40.9643,40.9922,3351127.1710144
2012-09-11,41.0022,41.1046,40.9115,40.9743,3523542.368164
2012-09-12,41.1316,41.245,40.9832,41.1754,5612197.1293701
2012-09-13,41.1574,41.7976,41.045,41.7001,6673090.2619135
2012-09-14,41.8036,42.1292,41.7499,41.8633,5963616.4603533
2012-09-17,41.8305,41.8305,41.5905,41.709,3089334.4539219
2012-09-18,41.5845,41.6353,41.4332,41.5139,3723595.9449986
2012-09-19,41.6443,42.0574,41.5756,41.937,6808284.9976762
2012-09-20,41.7229,41.8912,41.5756,41.8822,4027052.6380957
2012-09-21,42.0664,42.1292,41.8036,41.8544,5347189.2924109
2012-09-24,41.713,41.8365,41.6125,41.7399,3052874.3317223
2012-09-25,41.8733,42.0226,41.2381,41.248,3356153.2440581
2012-09-26,41.2202,41.3118,40.8159,40.9663,3993624.8329463
2012-09-27,41.1246,41.5407,41.0549,41.3805,3289424.1895554
2012-09-28,41.1146,41.3805,40.8926,41.2022,4135687.731673
2012-10-01,41.3118,41.6523,41.0978,41.1774,3051834.7662546
2012-10-02,41.3217,41.3984,40.9414,41.0978,4731993.5324523
2012-10-03,41.257,41.5677,41.1066,41.4233,4485772.2003311
2012-10-04,41.6353,41.8912,41.5756,41.8036,6147306.1718747
2012-10-05,42.0834,42.2466,41.8136,41.93,5707451.4585413
2012-10-08,41.7399,41.9718,41.713,41.8454,3107577.5723657
2012-10-09,41.8136,41.8136,41.1604,41.1774,6573628.4547287
2012-10-10,41.2202,41.3118,40.8518,40.9215,6163213.0301466
2012-10-11,41.2202,41.2202,40.6327,40.7403,6598541.867154
2012-10-12,40.7583,40.9663,40.6327,40.7313,6493655.2357266
2012-10-15,40.8936,41.1854,40.6597,41.1336,3931402.5709588
2012-10-16,41.2938,41.5487,41.2938,41.5049,4352797.213055
2012-10-17,41.6195,41.8633,41.5219,41.7399,5656396.2389401
2012-10-18,41.7229,41.9798,41.5756,41.7687,5081081.6253192
2012-10-19,41.6125,41.6353,40.8707,41.02,8457793.1553602
2012-10-22,40.9942,41.0638,40.6039,40.8877,3721314.9274363
2012-10-23,40.4635,40.6865,40.2186,40.5601,5311111.8508327
2012-10-24,40.7921,40.7921,40.3321,40.4008,3112254.1103536
2012-10-25,40.6228,40.7821,40.13,40.3052,3401412.0073174
2012-10-26,40.4296,40.5173,40.0075,40.4386,4302151.7931744
2012-10-31,40.8001,40.8787,40.2514,40.5671,10399294.662486
2012-11-01,40.7313,41.1156,40.6597,41.037,5824625.0507088
2012-11-02,41.487,41.6125,40.9862,41.0101,6878255.2867337
2012-11-05,40.9663,41.1774,40.7921,41.1156,7171120.4649933
2012-11-06,41.2292,41.4332,41.1066,41.3416,5396087.0370125
2012-11-07,41.037,41.1774,40.5332,40.8518,7931365.2378191
2012-11-08,40.8617,40.9942,40.1838,40.1937,7416128.46853
2012-11-09,39.8641,40.352,39.7935,39.9986,8381058.1576797
2012-11-12,40.1578,40.2276,39.9428,40.0374,3940620.051439
2012-11-13,39.9279,40.5003,39.8831,40.1489,3750271.0944581
2012-11-14,40.3232,40.342,39.444,39.5505,12611071.138275
2012-11-15,39.5177,39.7705,39.3554,39.5266,7610360.4787456
2012-11-16,39.5266,39.8463,39.3276,39.7865,12350865.390689
2012-11-19,40.2514,40.6417,40.2356,40.6417,8303902.3117568
2012-11-20,40.6228,40.9862,40.5173,40.8419,5833459.8505674
2012-11-21,40.8319,41.0549,40.7821,40.9862,6761942.4748616
2012-11-23,41.1604,41.5318,41.1604,41.5318,2145833.8751613
2012-11-26,41.3725,41.4233,41.1336,41.3416,8478311.2649
2012-11-27,41.3317,41.4969,41.1416,41.1684,4851748.4610951
2012-11-28,41.0978,41.7319,40.8877,41.7051,13386385.090533
2012-11-29,41.7956,41.945,41.6125,41.8195,4122864.4154162
2012-11-30,41.6971,41.932,41.5855,41.8564,6065131.2837855
2012-12-03,42.1202,42.1202,41.6035,41.6353,11169749.273939
2012-12-04,41.5487,41.6253,41.257,41.4581,6449680.1098274
2012-12-05,41.5945,41.6035,41.037,41.3416,7406221.9620492
2012-12-06,41.3556,41.6613,41.2849,41.6035,4318676.3642605
2012-12-07,41.8733,41.8733,41.5407,41.7598,8132171.1185526
2012-12-10,41.6523,41.7767,41.4969,41.5219,8903658.2645954
2012-12-11,41.7598,41.8195,41.5049,41.6523,6187064.7800604
2012-12-12,41.8365,41.9718,41.6253,41.7051,5557681.7135987
2012-12-13,41.6861,41.9201,41.3416,41.4332,4128379.6366558
2012-12-14,41.3118,41.4412,41.2022,41.257,5751932.8076249
2012-12-17,41.3217,42.0226,41.3018,41.9968,6262668.810865
2012-12-18,42.1292,42.615,42.0574,42.4885,13438807.313613
2012-12-19,42.615,42.624,42.175,42.1939,5202105.1251558
2012-12-20,42.156,42.2944,41.9718,42.2785,4758351.2880105
2012-12-21,41.6643,41.9589,41.6145,41.9072,9858481.5694595
2012-12-24,41.7907,41.9828,41.5785,41.942,2892351.3617584
2012-12-26,42.0206,42.0206,41.3566,41.5079,5030996.6668211
2012-12-27,41.5975,41.6901,40.9842,41.5617,5744562.4391207
2012-12-28,41.3566,41.5975,41.1684,41.2202,17359044.851009
2012-12-31,41.0948,42.0744,41.032,42.0486,14071676.690934
2013-01-02,42.836,42.9754,42.6061,42.9236,11212923.884208
2013-01-03,43.0392,43.2921,42.9236,43.0312,6332292.5781
2013-01-04,43.1098,43.2443,42.9954,43.1905,5627320.5469998
2013-01-07,43.073,43.1258,42.863,43.083,4020914.6819864
2013-01-08,42.9496,43.0471,42.6688,42.9586,4330556.5385133
2013-01-09,43.0142,43.2542,42.9754,43.0312,4072537.3938479
2013-01-10,43.2721,43.3249,43.0043,43.2821,5794022.6539271
2013-01-11,43.2721,43.3857,43.1626,43.3159,3802733.4939823
2013-01-14,43.4374,43.5579,43.2542,43.4195,6066528.4195976
2013-01-15,43.2921,43.7759,43.2263,43.738,9734986.2139553
2013-01-16,43.6594,43.7152,43.5181,43.6405,4221037.5631856
2013-01-17,43.8626,44.2219,43.8526,44.1035,5123214.6612978
2013-01-18,44.1941,44.2119,43.9084,44.1582,5939100.7947157
2013-01-22,44.1214,44.3045,44.0417,44.2707,5141112.2623303
2013-01-23,44.1941,44.3493,44.0646,44.3045,2995785.6147643
2013-01-24,44.4489,44.896,44.4489,44.643,4800565.6812866
2013-01-25,44.7228,45.1339,44.7148,45.115,6411556.6828796
2013-01-28,45.1777,45.1837,44.8432,44.9019,5916718.4982117
2013-01-29,44.8432,44.8601,44.4758,44.7228,7081163.3998572
2013-01-30,44.896,44.9099,44.5923,44.643,4616676.0919605
2013-01-31,44.5475,44.678,44.3483,44.431,6572301.6276921
2013-02-01,44.7486,44.8601,44.6002,44.6858,5815397.526118
2013-02-04,44.432,44.5923,44.1214,44.1403,4635542.9496849
2013-02-05,44.3404,44.7686,44.2976,44.6092,6615890.0553256
2013-02-06,44.5923,44.8432,44.4937,44.7048,5716192.8481695
2013-02-07,44.7228,44.7686,44.1662,44.6092,5827871.307319
2013-02-08,44.7148,44.9776,44.643,44.9517,3301305.3682193
2013-02-11,44.9866,44.9866,44.7148,44.8044,2692676.4479009
2013-02-12,44.8342,45.0672,44.8044,44.9776,5150573.8147026
2013-02-13,45.2543,45.3719,44.9368,45.0771,6580396.1765849
2013-02-14,44.9188,45.1837,44.9019,45.0971,5288784.7969382
2013-02-15,45.1339,45.3519,44.9099,45.1519,13865309.386051
2013-02-19,45.1777,45.3519,45.1061,45.3161,7965728.1496839
2013-02-20,45.3061,45.4087,44.6172,44.6262,7884200.1023302
2013-02-21,44.5206,44.5634,44.1035,44.2528,9876243.5749961
2013-02-22,44.4419,44.5206,44.1582,44.5027,6024500.8467823
2013-02-25,44.7586,44.8044,43.7838,43.8098,6007098.4204124
2013-02-26,43.9969,44.3235,43.8526,44.2459,8882171.9027747
2013-02-27,44.3315,45.0672,44.2309,44.9188,5755672.2300752
2013-02-28,44.8711,45.2763,44.8262,45.1469,6572681.2950803
2013-03-01,44.879,45.2465,44.6182,45.2465,5113004.822671
2013-03-04,45.0493,45.6426,45.0493,45.6426,7964446.521146
2013-03-05,45.8527,46.1653,45.798,46.1027,7045220.5493638
2013-03-06,46.2012,46.3595,46.022,46.0767,3978597.8387802
2013-03-07,46.0927,46.1733,46.022,46.1455,3771965.3693723
2013-03-08,46.4053,46.706,46.2191,46.6343,4561463.6148997
2013-03-11,46.5905,46.7886,46.5417,46.7528,3618894.1252101
2013-03-12,46.706,46.7956,46.467,46.6144,4202671.9065901
2013-03-13,46.6343,46.9001,46.5646,46.8733,4329032.8469051
2013-03-14,46.9569,46.9817,46.7508,46.928,4185135.8935465
2013-03-15,46.8523,46.9181,46.6522,46.7508,6804460.2002839
2013-03-18,46.3306,46.5875,46.1653,46.3954,5864216.9266554
2013-03-19,46.5646,46.5646,45.7562,46.0677,7031085.4722368
2013-03-20,46.4053,46.706,46.3595,46.5974,4631923.052153
2013-03-21,46.2629,46.494,46.0677,46.2101,5837507.6272194
2013-03-22,46.457,46.7956,46.4302,46.7767,7775250.6280848
2013-03-25,46.8812,47.0723,46.476,46.698,5116980.281725
2013-03-26,46.7677,46.9469,46.698,46.928,3714450.7821164
2013-03-27,46.7249,46.9907,46.5646,46.9469,3794955.3345797
2013-03-28,46.9669,47.157,46.8812,47.1152,4275232.5718226
2013-04-01,47.1082,47.2287,46.706,46.7587,6721023.7718785
2013-04-02,46.9091,47.2566,46.9091,47.148,5173254.4212974
2013-04-03,47.2466,47.2665,46.5566,46.7149,7699692.80019
2013-04-04,46.6721,47.0634,46.6622,46.9817,4990446.5827042
2013-04-05,46.4302,46.8245,46.1833,46.7508,4596976.5774509
2013-04-08,46.7149,47.2844,46.706,47.2844,5030310.6540535
2013-04-09,47.3372,47.3561,46.9369,47.157,5980319.8166117
2013-04-10,47.3103,47.7833,47.2197,47.7085,5634126.4364771
2013-04-11,47.7543,48.3318,47.7543,48.1128,7049133.7349311
2013-04-12,48.0122,48.3706,47.9664,48.3706,8762664.0592577
2013-04-15,48.1128,48.2332,47.0983,47.0983,10207281.396346
2013-04-16,47.366,47.7733,47.3024,47.7733,7538280.9264204
2013-04-17,47.5164,47.5403,47.0285,47.2844,10090788.794891
2013-04-18,47.366,47.393,46.5208,46.7677,9846215.7013521
2013-04-19,46.7508,47.366,46.7338,47.3292,7210691.2483072
2013-04-22,47.3561,47.613,46.9997,47.5324,5131038.0191991
2013-04-23,47.8887,48.0879,47.5164,48.0122,6006030.7314344
2013-04-24,48.2064,48.3796,47.9226,48.0501,3283638.7817353
2013-04-25,48.1396,48.6175,48.1396,48.4592,7655112.0144096
2013-04-26,48.4054,48.4423,48.1128,48.2432,2781946.4958583
2013-04-29,48.4592,48.5976,48.2532,48.4134,3552113.8457422
2013-04-30,48.4463,48.5668,48.3268,48.5498,4328791.788246
2013-05-01,48.4662,48.6713,48.2332,48.289,4804854.5165977
2013-05-02,48.3158,48.7868,48.3158,48.7619,3406928.2329681
2013-05-03,49.1592,49.5146,49.1154,49.3742,7321545.0859601
2013-05-06,49.3921,49.6251,49.2926,49.5315,3594565.2800333
2013-05-07,49.6759,49.9497,49.4359,49.9497,5195233.9489583
2013-05-08,49.9238,50.0064,49.7366,49.9865,3820952.5065601
2013-05-09,50.0702,50.2971,49.9078,50.0781,7479740.8354519
2013-05-10,50.121,50.4664,50.121,50.4664,3336890.6483682
2013-05-13,50.4126,50.5013,50.2195,50.4753,2539049.7644115
2013-05-14,50.5013,51.0358,50.4933,50.992,3947687.0877969
2013-05-15,50.9284,51.3037,50.9284,51.2669,5350367.2490676
2013-05-16,51.1334,51.2957,50.5909,50.6725,6720905.2513711
2013-05-17,50.8039,51.1952,50.785,51.1593,6423863.7318413
2013-05-20,51.0438,51.2141,50.9014,51.011,5437334.1824188
2013-05-21,51.1792,51.4361,51.001,51.239,4319333.2491068
2013-05-22,51.2858,51.6412,50.5201,50.7531,10336136.289372
2013-05-23,50.1906,50.7372,50.121,50.6456,6163787.5532843
2013-05-24,50.3519,50.5201,50.0333,50.4933,5816707.2781661
2013-05-28,51.0876,51.3315,50.7601,50.9842,7312881.0359851
2013-05-29,50.7471,50.7471,50.2543,50.4585,5069771.9565598
2013-05-30,50.6367,50.8746,50.4126,50.4575,4176398.5215627
2013-05-31,50.3579,50.7691,49.8561,49.8929,9301494.4448131
2013-06-03,50.0234,50.1448,49.4539,50.112,8886145.3530068
2013-06-04,50.1638,50.4664,49.5773,49.9328,9068807.5519933
2013-06-05,49.7087,49.8521,49.0068,49.1044,13617585.454954
2013-06-06,49.1372,49.6241,48.8167,49.6241,8352125.0921128
2013-06-07,49.9168,50.5471,49.8063,50.5301,5349821.8538513
2013-06-10,50.7372,50.7372,50.2971,50.3768,6720592.8795253
2013-06-11,49.8322,50.335,49.7177,49.88,6512344.31269
2013-06-12,50.2195,50.2712,49.2578,49.3294,5969484.229882
2013-06-13,49.3204,50.334,49.2478,50.2533,7105491.240623
2013-06-14,50.1816,50.4136,49.9497,50.096,7579747.0334421
2013-06-17,50.3688,50.6815,50.0781,50.3688,5260811.9483635
2013-06-18,50.4047,50.9682,50.4047,50.8876,5241764.2966448
2013-06-19,50.9224,51.014,50.2981,50.3081,9858466.5032934
2013-06-20,49.7884,49.8611,48.8425,48.9879,14559350.411369
2013-06-21,49.3632,49.426,48.5767,49.0954,13391341.859212
2013-06-24,48.5867,48.9979,48.1247,48.6415,7854436.3888002
2013-06-25,49.0865,49.2448,48.8007,49.0765,4935938.1978104
2013-06-26,49.4678,49.8063,49.4598,49.6918,6943906.6081477
2013-06-27,49.9497,50.326,49.9407,50.121,4427440.0224562
2013-06-28,50.0333,50.5929,49.9865,50.2981,8969323.6477646
2013-07-01,50.6197,51.004,50.5211,50.6476,10860638.750874
2013-07-02,50.5829,51.0826,50.5301,50.7392,3398482.1401974
2013-07-03,50.4664,51.2808,50.3867,50.9682,2938299.1510185
2013-07-05,51.3943,51.5556,50.9682,51.5197,7138470.0740197
2013-07-08,51.8592,52.0922,51.7776,52.0026,14820549.521513
2013-07-09,52.2903,52.3651,52.0474,52.2057,7116898.3372572
2013-07-10,52.144,52.3481,51.931,52.2625,10994498.624312
2013-07-11,52.822,53.055,52.7055,53.0122,8030699.4847969
2013-07-12,52.9554,53.2959,52.9216,53.2591,5018384.2768911
2013-07-15,53.4203,53.4203,53.1067,53.1257,4046011.9016394
2013-07-16,53.1436,53.2063,52.6408,52.841,5375952.6125054
2013-07-17,52.9644,52.9942,52.7772,52.8668,6080241.6440712
2013-07-18,52.9554,53.3397,52.9554,53.1715,3529857.1006232
2013-07-19,53.1436,53.2959,52.9843,53.1257,6250913.1835861
2013-07-22,53.1715,53.2501,52.8857,53.0888,4666426.581569
2013-07-23,53.1715,53.2779,52.9464,53.0201,4309118.3884244
2013-07-24,53.2691,53.3228,52.7244,52.841,4319502.9945793
2013-07-25,52.7952,52.9216,52.584,52.9126,4172197.0700155
2013-07-26,52.7424,53.1167,52.5671,53.0799,3393595.6802938
2013-07-29,52.9942,53.1067,52.6956,52.805,4805057.4076359
2013-07-30,53.0201,53.0201,52.6089,52.6687,3702972.3722955
2013-07-31,52.8588,53.3317,52.8588,52.9464,5885837.8795609
2013-08-01,53.3855,53.8684,53.3129,53.7688,4631275.2070065
2013-08-02,53.6782,54.1771,53.6444,54.1511,4191558.0979912
2013-08-05,54.0535,54.1163,53.9092,54.0367,2048975.5014955
2013-08-06,53.9271,54.0535,53.491,53.8136,3553689.7667266
2013-08-07,53.5249,53.6632,53.1973,53.3397,3991064.5891037
2013-08-08,53.5966,53.8495,53.3397,53.6972,3387090.1097295
2013-08-09,53.742,53.9012,53.4114,53.5786,3501905.3446814
2013-08-12,53.2959,53.6782,53.2411,53.509,3923401.4322966
2013-08-13,53.509,53.6066,53.0888,53.509,4229375.1795597
2013-08-14,53.2879,53.4025,52.8956,52.9216,7153908.8767285
