day,rank_ic
0,-0.4163614163614164
1,0.10866910866910866
2,0.029914529914529916
3,0.2698412698412698
4,-0.16056166056166057
5,0.16666666666666663
6,-0.4438339438339438
7,0.36324786324786323
8,-0.3345543345543345
9,0.33577533577533575
10,-0.2661782661782661
11,-0.21001221001221002
12,0.3089133089133089
13,0.2539682539682539
14,0.4316239316239316
15,0.5085470085470085
16,-0.1105006105006105
17,0.2863247863247863
18,-0.38095238095238093
19,-0.059218559218559216
20,-0.12454212454212454
21,-0.5506715506715506
22,0.2869352869352869
23,0.4065934065934066
24,-0.35225885225885223
25,-0.05982905982905983
26,0.013431013431013432
27,-0.15995115995115994
28,0.057997557997558
29,0.3229548229548229
30,0.3992673992673993
31,0.1807081807081807
32,-0.2863247863247863
33,0.19963369963369965
34,0.37362637362637363
35,0.3925518925518926
36,-0.13125763125763126
37,-0.11660561660561661
38,0.023809523809523808
39,0.14896214896214896
40,-0.22344322344322343
41,0.2283272283272283
42,0.4206349206349206
43,-0.20146520146520144
44,-0.11782661782661781
45,-0.18253968253968253
46,-0.14041514041514042
47,-0.021978021978021976
48,0.1752136752136752
49,0.11233211233211234
50,0.07203907203907202
51,0.07814407814407814
52,-0.06471306471306472
53,-0.2490842490842491
54,-0.15018315018315015
55,-0.2539682539682539
56,-0.19474969474969472
57,-0.045177045177045176
58,0.19108669108669107
59,-0.3504273504273504
60,0.2954822954822955
61,0.06837606837606838
62,0.16788766788766787
63,-0.32905982905982906
64,-0.21550671550671552
65,0.3223443223443223
66,-0.326007326007326
67,0.19230769230769232
68,0.3046398046398046
69,-0.3772893772893773
70,-0.21428571428571427
71,-0.20207570207570208
72,0.35470085470085466
73,0.026251526251526252
74,0.2118437118437118
75,-0.3095238095238095
76,-0.3766788766788767
77,-0.2967032967032967
78,-0.6159951159951159
79,0.17765567765567764
80,0.39133089133089133
81,0.554945054945055
82,-0.3046398046398046
83,-0.12637362637362637
84,-0.0036630036630036626
85,-0.045177045177045176
86,0.12759462759462756
87,-0.1452991452991453
88,0.14041514041514042
89,-0.19719169719169719
90,-0.13736263736263737
91,0.15934065934065933
92,0.08363858363858362
93,-0.12698412698412695
94,-0.2094017094017094
95,0.03418803418803419
96,-0.4896214896214896
97,0.16483516483516483
98,0.09523809523809523
99,-0.3803418803418803
100,0.10927960927960927
101,0.7283272283272283
102,-0.5702075702075702
103,0.15384615384615385
104,0.2631257631257631
105,-0.2271062271062271
106,-0.0995115995115995
107,0.06471306471306472
108,-0.16422466422466422
109,0.0879120879120879
110,-0.32112332112332115
111,-0.21733821733821732
112,0.25579975579975583
113,0.17216117216117213
114,-0.31746031746031744
115,0.3076923076923077
116,0.042735042735042736
117,-0.08485958485958486
