ticker,mse,mae,directional_accuracy,pred_std,true_std,rank_correlation
AAPL,0.00030129577,0.011546873,0.4796905222437137,0.00047335442,0.017317772,-0.01440351910416235
ABBV,0.00024817867,0.01064618,0.5183752417794971,0.00042256122,0.015719298,0.0487831882638228
ADBE,0.00046223967,0.013582494,0.5067698259187621,0.0004249833,0.021477574,0.03679103703843931
AMZN,0.00038271258,0.014027091,0.4990328820116054,0.00042714842,0.019547395,0.02115450111491675
AVGO,0.0010521661,0.022085773,0.4874274661508704,0.00050707,0.032311138,-0.015945593382505802
COST,0.0001697051,0.009410594,0.4874274661508704,0.00035701078,0.013003478,0.05454668764911219
DIA,7.944128e-05,0.0061248993,0.4835589941972921,0.00038664826,0.008884395,0.05541038123917886
GOOGL,0.00035950993,0.013759581,0.4622823984526112,0.00043866516,0.018847631,-0.03611369840959153
HD,0.00019152474,0.010450298,0.5319148936170213,0.00034763204,0.013842045,0.04286459358206018
IWM,0.0001968022,0.010352826,0.5164410058027079,0.0003718784,0.014019651,0.04394086729564215
JNJ,0.00011885084,0.007687035,0.5203094777562862,0.0003636626,0.010881045,-0.010845494257590281
JPM,0.00022154278,0.010054604,0.4758220502901354,0.00037710686,0.014816159,0.09990727407847647
LLY,0.00049937516,0.015068343,0.4932301740812379,0.00052840816,0.022328056,0.014193978320648287
MA,0.00014606232,0.008452015,0.4835589941972921,0.0003212586,0.012077611,0.045225726571594946
META,0.0005266881,0.015254945,0.4564796905222437,0.00043221682,0.022922216,0.07269606304737429
MRK,0.00026457832,0.010992344,0.504835589941973,0.0005199189,0.01625525,0.019615379338288788
MSFT,0.0001922244,0.00978195,0.504835589941973,0.0003732994,0.013864421,0.03994239842829649
NVDA,0.0010121594,0.023019673,0.48549323017408125,0.00050713314,0.03169409,0.039507946484690665
PEP,0.00015100364,0.008944103,0.5145067698259188,0.00034961294,0.012284641,0.027922503429678093
PG,0.000114846785,0.0077495435,0.5415860735009671,0.00028602162,0.010731828,0.08838149084449824
QQQ,0.00016983371,0.008927136,0.46421663442940037,0.00047907565,0.012989727,0.027914340630817623
SPY,0.00010424125,0.0066381763,0.47775628626692457,0.00046209744,0.010167936,0.05058165152178017
TSLA,0.0015323381,0.02850168,0.5087040618955513,0.0004122973,0.039132763,0.024030932492090335
V,0.000147447,0.008411668,0.4584139264990329,0.0003161469,0.012131354,0.013492932839790828
XLE,0.0001821596,0.009623161,0.47195357833655704,0.0002824824,0.013499756,0.050428427556133935
XLK,0.00023941197,0.01071789,0.4661508704061896,0.0005137043,0.015444937,0.011764243085371238
XLY,0.00018121743,0.009772459,0.48549323017408125,0.00044449157,0.013452488,0.045367880845367234
