day,rank_ic
0,-0.07203907203907202
1,0.04884004884004883
2,-0.08058608058608058
3,0.15445665445665446
4,0.3052503052503053
5,-0.11965811965811966
6,0.19352869352869354
7,-0.01282051282051282
8,-0.05433455433455433
9,-0.11355311355311355
10,0.15323565323565325
11,0.21794871794871792
12,-0.3064713064713065
13,-0.5006105006105006
14,-0.540903540903541
15,-0.5158730158730158
16,0.2045177045177045
17,-0.23748473748473747
18,0.41514041514041516
19,0.3217338217338217
20,-0.36324786324786323
21,-0.03540903540903541
22,-0.18986568986568983
23,-0.11477411477411475
24,0.1752136752136752
25,0.07936507936507936
26,-0.22527472527472528
27,0.10683760683760683
28,-0.07203907203907202
29,-0.19291819291819293
30,0.11538461538461539
31,-0.1172161172161172
32,0.015262515262515262
33,0.1684981684981685
34,-0.45726495726495725
35,-0.06898656898656899
36,-0.31440781440781446
37,-0.15995115995115994
38,0.7454212454212454
39,0.15995115995115994
40,0.1343101343101343
41,0.3626373626373626
42,0.20512820512820512
43,0.09462759462759461
44,-0.2087912087912088
45,0.09584859584859586
46,0.1105006105006105
47,-0.36996336996337
48,0.39316239316239315
49,0.07203907203907202
50,-0.014041514041514042
51,0.05738705738705738
52,0.18742368742368742
53,-0.10683760683760683
54,-0.3724053724053724
55,-0.07936507936507936
56,0.21672771672771673
57,0.2612942612942613
58,-0.19047619047619047
59,0.34371184371184366
60,0.2765567765567765
61,0.24358974358974358
62,-0.15018315018315015
63,-0.3089133089133089
64,0.003052503052503052
65,-0.24297924297924298
66,-0.18253968253968253
67,0.16788766788766787
68,-0.38949938949938945
69,0.11965811965811966
70,-0.12148962148962149
71,0.04212454212454213
72,0.13125763125763126
73,-0.3137973137973138
74,0.2765567765567765
75,0.0989010989010989
76,0.2283272283272283
77,-0.3345543345543345
78,-0.11172161172161171
79,0.3803418803418803
80,-0.08241758241758242
81,0.21855921855921853
82,0.3528693528693529
83,-0.2625152625152625
84,0.04212454212454213
85,-0.1105006105006105
86,0.27594627594627597
87,-0.07203907203907202
88,0.04945054945054945
89,-0.14407814407814404
90,0.2643467643467643
91,-0.18986568986568983
92,-0.1623931623931624
93,-0.47130647130647124
94,-0.44078144078144077
95,0.06166056166056166
96,-0.09706959706959707
97,0.05616605616605617
98,0.21062271062271062
99,0.22527472527472528
100,-0.34432234432234426
101,0.1282051282051282
102,0.33943833943833945
103,0.10500610500610501
104,-0.019536019536019536
105,-0.3266178266178266
106,0.37851037851037844
107,-0.11538461538461539
108,0.19658119658119658
109,-0.2973137973137973
110,-0.22039072039072038
111,0.4945054945054945
112,-0.01587301587301587
113,-0.054945054945054944
114,0.4188034188034188
115,-0.12698412698412695
116,0.3473748473748474
117,0.0006105006105006105
118,0.19413919413919414
119,0.6282051282051282
120,0.4133089133089133
121,-0.2448107448107448
122,0.1349206349206349
123,-0.3498168498168498
124,0.115995115995116
125,0.1800976800976801
126,0.34004884004884
127,0.45604395604395603
128,-0.23321123321123322
129,-0.23748473748473747
130,0.115995115995116
131,0.21245421245421242
132,-0.020146520146520144
133,0.2765567765567765
134,0.2344322344322344
135,0.3046398046398046
136,0.02869352869352869
137,-0.11477411477411475
138,-0.17399267399267399
139,0.047619047619047616
140,0.14346764346764346
141,0.3498168498168498
142,-0.3852258852258852
143,-0.24786324786324787
144,0.002442002442002442
145,0.09462759462759461
146,0.3095238095238095
147,0.24114774114774112
148,-0.0036630036630036626
149,-0.02564102564102564
150,0.022588522588522588
151,0.0231990231990232
152,-0.2661782661782661
153,-0.007326007326007325
154,0.3827838827838828
155,0.29426129426129427
156,-0.040903540903540904
157,0.05555555555555555
158,-0.04395604395604395
159,-0.20512820512820512
160,0.019536019536019536
161,0.2753357753357753
162,0.1514041514041514
163,-0.0115995115995116
164,0.4218559218559218
165,-0.2576312576312576
166,-0.014041514041514042
167,-0.2148962148962149
168,-0.4145299145299145
169,-0.2973137973137973
170,0.3278388278388278
171,0.1807081807081807
172,0.3241758241758242
173,0.4426129426129426
174,-0.34004884004884
175,-0.5543345543345543
176,-0.07387057387057387
177,-0.007326007326007325
178,-0.43589743589743585
179,0.47741147741147744
180,0.15018315018315015
181,0.16727716727716724
182,-0.14285714285714285
183,0.3565323565323565
184,-0.16056166056166057
185,0.5995115995115995
186,0.4377289377289378
187,0.30830280830280826
188,0.5305250305250305
189,0.3046398046398046
190,0.19474969474969472
191,-0.07997557997557997
192,0.1581196581196581
193,-0.023809523809523808
194,-0.05982905982905983
195,-0.4621489621489622
196,0.08547008547008547
197,-0.3968253968253968
198,0.2576312576312576
199,-0.4554334554334554
