ticker,mse,mae,directional_accuracy,pred_std,true_std,rank_correlation
AAPL,0.00030441856,0.01154541,0.5473887814313346,0.00092259864,0.017317772,0.007026216109974266
ABBV,0.00024870376,0.0106180925,0.5473887814313346,0.0010117635,0.015719298,-0.014729076157199969
ADBE,0.0004677516,0.013698281,0.4758220502901354,0.0011392811,0.021477574,0.005530383066256396
AMZN,0.0003799965,0.013910583,0.5338491295938105,0.0009238195,0.019547395,0.11380478649157522
AVGO,0.0010469838,0.022072824,0.5261121856866537,0.0009889585,0.032311138,-0.008557739384062985
COST,0.00016951861,0.00949572,0.5261121856866537,0.0011105401,0.013003478,0.016652457028508486
DIA,7.9907135e-05,0.006257392,0.4584139264990329,0.0010312346,0.008884395,-0.027387926942602843
GOOGL,0.00035513198,0.013553808,0.5667311411992263,0.00081676967,0.018847631,0.05138403728210754
HD,0.00019541047,0.0106822485,0.4951644100580271,0.0008005318,0.013842045,-0.03818044961043477
IWM,0.00019596184,0.0103328675,0.504835589941973,0.00064594246,0.014019651,0.050057800649728416
JNJ,0.000118116266,0.007629907,0.5589941972920697,0.0007542803,0.010881045,0.0761362502285204
JPM,0.00021890571,0.0098799495,0.5841392649903289,0.00092003855,0.014816159,0.051109888813995696
LLY,0.00050064403,0.014986029,0.5589941972920697,0.00082206074,0.022328056,-0.04598764569076296
MA,0.00014595402,0.008406109,0.5203094777562862,0.0008254334,0.012077611,0.018041392773274142
META,0.0005275454,0.015303265,0.528046421663443,0.0007978598,0.022922216,0.0009633839421073463
MRK,0.00026509678,0.0110230055,0.5067698259187621,0.0010883687,0.01625525,0.01679617439142427
MSFT,0.000196808,0.0098985005,0.5415860735009671,0.00077888754,0.013864421,0.015578224352838206
NVDA,0.0010055853,0.022780517,0.5493230174081238,0.0011279375,0.03169409,0.025783676451662598
PEP,0.00015687333,0.009168663,0.48936170212765956,0.00066212006,0.012284641,0.00644843742320239
PG,0.00011759395,0.007804617,0.5222437137330754,0.00063594437,0.010731828,0.05720589429639832
QQQ,0.0001682874,0.008821948,0.528046421663443,0.0006952141,0.012989727,0.06700737378619616
SPY,0.00010543256,0.0065658255,0.5918762088974855,0.00069724757,0.010167936,0.06723185075485917
TSLA,0.0015348166,0.028546823,0.5087040618955513,0.0012891623,0.039132763,0.03230366862232275
V,0.0001487712,0.008337291,0.5647969052224371,0.0011030248,0.012131354,0.019761180820062563
XLE,0.00018367516,0.009537106,0.5493230174081238,0.0007286988,0.013499756,0.031833093334010694
XLK,0.0002402826,0.010463094,0.5938104448742747,0.0007878742,0.015444937,0.06969032946271937
XLY,0.00018034065,0.009717659,0.5338491295938105,0.0007551075,0.013452488,0.04770574117432108
