ticker,mse,mae,directional_accuracy,pred_std,true_std,rank_correlation
AAPL,0.00030328578,0.011531482,0.5183752417794971,0.0010528208,0.017317772,0.0035298894774401946
ABBV,0.00025229112,0.010722162,0.48549323017408125,0.0013271533,0.015719298,-0.019153877684494405
ADBE,0.00046159263,0.013539689,0.5106382978723404,0.0011190908,0.021477574,0.05443987655764003
AMZN,0.0003862191,0.014094877,0.46034816247582205,0.0011192034,0.019547395,-0.04552905270371871
AVGO,0.0010496659,0.022038318,0.5203094777562862,0.0012248971,0.032311138,-0.000571830111661878
COST,0.00017132622,0.00949732,0.5241779497098646,0.0011573738,0.013003478,0.015225182963926158
DIA,8.3028775e-05,0.006406875,0.4564796905222437,0.0012491222,0.008884395,0.072478272626714
GOOGL,0.00036472542,0.013910723,0.4448742746615087,0.0010662873,0.018847631,-0.022799305085302115
HD,0.00019298897,0.010508122,0.4835589941972921,0.0010175906,0.013842045,-0.0108134506946976
IWM,0.00019797085,0.010374129,0.5029013539651838,0.0011370346,0.014019651,0.07324826770645672
JNJ,0.0001208059,0.007749312,0.5125725338491296,0.0010624047,0.010881045,0.037862882821435025
JPM,0.00022194596,0.010029575,0.5338491295938105,0.0012259869,0.014816159,-0.01682344161314968
LLY,0.00050416397,0.015217682,0.4758220502901354,0.0011295979,0.022328056,-0.010861472266717194
MA,0.00014699232,0.008444883,0.5338491295938105,0.0012246337,0.012077611,0.04525794357560809
META,0.0005279001,0.015281411,0.4951644100580271,0.0013233294,0.022922216,0.005055898672919949
MRK,0.00026860522,0.011105449,0.47775628626692457,0.0013967181,0.01625525,-0.02679968439493427
MSFT,0.00019171869,0.009788145,0.5241779497098646,0.0013683084,0.013864421,0.02354281448789118
NVDA,0.001008013,0.022929013,0.5435203094777563,0.0014628365,0.03169409,0.047694191682316374
PEP,0.00015357959,0.008985349,0.504835589941973,0.0013953088,0.012284641,0.025846721047116893
PG,0.000116293806,0.007762087,0.5145067698259188,0.0011303342,0.010731828,0.04203133772363112
QQQ,0.00017010196,0.008979128,0.4816247582205029,0.0013053153,0.012989727,0.03845351343478405
SPY,0.000105765175,0.0067757196,0.47195357833655704,0.0010539116,0.010167936,0.0006532844236951114
TSLA,0.0015351182,0.028536381,0.5029013539651838,0.0014291214,0.039132763,-0.02075712911932605
V,0.00014895086,0.0084223,0.5164410058027079,0.0015763459,0.012131354,0.08158318004928594
XLE,0.00018361828,0.00969123,0.5087040618955513,0.0012054757,0.013499756,0.05600071033720832
XLK,0.00023993896,0.010848508,0.4564796905222437,0.0011727075,0.015444937,0.07043097320187869
XLY,0.00018250292,0.009840512,0.4816247582205029,0.0011312395,0.013452488,0.03245702503495675
