ticker,mse,mae,directional_accuracy,pred_std,true_std,rank_correlation
AAPL,0.00030620804,0.011689362,0.4912959381044487,0.0018052715,0.017317772,0.011163669501126206
ABBV,0.0002550375,0.010814691,0.5686653771760155,0.0045517073,0.015719298,0.10516724500604409
ADBE,0.00047118007,0.013784612,0.4932301740812379,0.0010228526,0.021477574,0.03744636297479404
AMZN,0.00038181458,0.0140581345,0.5029013539651838,0.0016841249,0.019547395,0.0399251176094323
AVGO,0.0010504465,0.022107648,0.4874274661508704,0.0016132122,0.032311138,0.02286200232761341
COST,0.0001713728,0.009478356,0.4796905222437137,0.00059886114,0.013003478,0.03741696740212326
DIA,8.008408e-05,0.006104425,0.5183752417794971,0.0008292001,0.008884395,0.00013047452717149398
GOOGL,0.00035854182,0.013744095,0.5029013539651838,0.0017400837,0.018847631,0.005271604974722243
HD,0.00019439218,0.010586545,0.5125725338491296,0.0011247857,0.013842045,0.010506477354572358
IWM,0.00019604001,0.010301335,0.5531914893617021,0.0010170573,0.014019651,0.06859217250112846
JNJ,0.00011966761,0.0076953694,0.5493230174081238,0.00066406303,0.010881045,-0.029463754023597872
JPM,0.00022389586,0.01022849,0.4874274661508704,0.001470042,0.014816159,0.10321329445525389
LLY,0.0007073019,0.018798478,0.5473887814313346,0.011616898,0.022328056,0.04248693387733467
MA,0.00015112375,0.00845626,0.5589941972920697,0.0020418048,0.012077611,0.06657049037058933
META,0.0005287604,0.015358679,0.5009671179883946,0.0015198027,0.022922216,-0.009273026343783394
MRK,0.0002686789,0.011176492,0.48936170212765956,0.0022389584,0.01625525,0.024675098895781723
MSFT,0.00019855672,0.009923529,0.5299806576402321,0.0023357528,0.013864421,0.0002446234509569492
NVDA,0.0010094239,0.0229629,0.528046421663443,0.0018997419,0.03169409,0.01166021081904308
PEP,0.00015250278,0.009011477,0.4874274661508704,0.0012952494,0.012284641,-0.0021737359688868843
PG,0.00012259986,0.008004448,0.5338491295938105,0.0016960164,0.010731828,-0.023691655824001893
QQQ,0.00017381136,0.008985212,0.5261121856866537,0.0028730608,0.012989727,0.09864890047967732
SPY,0.00010475812,0.006595121,0.5551257253384912,0.0010617116,0.010167936,0.04573520778698031
TSLA,0.0015316425,0.028527817,0.4990328820116054,0.00080716336,0.039132763,-0.02849798074934146
V,0.00014788531,0.008365134,0.5435203094777563,0.0012345926,0.012131354,0.030993192052073792
XLE,0.00018716078,0.009876762,0.44680851063829785,0.0010217516,0.013499756,-0.005665156331716192
XLK,0.00024034207,0.010675637,0.5415860735009671,0.001444721,0.015444937,0.0006275802911131956
XLY,0.00018659265,0.009996275,0.48549323017408125,0.0025562411,0.013452488,0.03159741284432031
