ticker,mse,mae,directional_accuracy,pred_std,true_std,rank_correlation
AAPL,0.00030134752,0.011535051,0.49709864603481624,0.00055156247,0.017317772,-0.05338978806441996
ABBV,0.0002533424,0.010773762,0.5454545454545454,0.00066836644,0.015719298,-0.02256232389330953
ADBE,0.00046561979,0.013608583,0.4874274661508704,0.00034878205,0.021477574,0.01553133201469392
AMZN,0.00038212017,0.01403573,0.5145067698259188,0.00080965285,0.019547395,0.05258561978363764
AVGO,0.0010474501,0.02202162,0.5338491295938105,0.00042123868,0.032311138,-0.0017373303147184807
COST,0.00018333815,0.00985652,0.5009671179883946,0.0022354396,0.013003478,0.01013637280076338
DIA,7.986941e-05,0.0061262804,0.4661508704061896,0.0004038641,0.008884395,-0.033249424392422906
GOOGL,0.00035464513,0.0135346865,0.5667311411992263,0.00033848872,0.018847631,0.052998276477048786
HD,0.0002007084,0.010869176,0.4951644100580271,0.0007534689,0.013842045,-0.07098699874553413
IWM,0.00019656263,0.01032848,0.5338491295938105,0.0002493154,0.014019651,0.029208404765059887
JNJ,0.000121532445,0.0077367863,0.5589941972920697,0.00016483237,0.010881045,0.053823941944775466
JPM,0.00022958183,0.010428979,0.4158607350096712,0.00081792515,0.014816159,0.00983565202421139
LLY,0.0005248455,0.015982235,0.4410058027079304,0.0011329431,0.022328056,0.01465218085349923
MA,0.00014705642,0.008467715,0.5145067698259188,0.00048060523,0.012077611,0.04814648993888344
META,0.0005252372,0.015229547,0.528046421663443,0.00040196395,0.022922216,-0.0010941624004464183
MRK,0.0002840757,0.011623182,0.5009671179883946,0.0006463344,0.01625525,-0.05592945830645237
MSFT,0.00020940385,0.010345103,0.5415860735009671,0.0005952013,0.013864421,0.012889146238973059
NVDA,0.0010229792,0.02326878,0.4835589941972921,0.0017688102,0.03169409,0.02091873516910627
PEP,0.00015399962,0.009071048,0.4874274661508704,0.00055978,0.012284641,0.004984517602033683
PG,0.00011621517,0.007799366,0.46808510638297873,0.0003629711,0.010731828,-0.11314082832744957
QQQ,0.0001693134,0.008758534,0.5880077369439072,0.0003864223,0.012989727,0.007663826236933796
SPY,0.000103538456,0.006522353,0.5918762088974855,0.0002704793,0.010167936,0.004051092956457481
TSLA,0.0015289161,0.028472414,0.5299806576402321,0.0007805114,0.039132763,0.05691745968836518
V,0.00015387114,0.008720417,0.4584139264990329,0.0011768467,0.012131354,0.03702619511624954
XLE,0.00018349188,0.009734837,0.44874274661508706,0.00026510944,0.013499756,-0.029549117345193585
XLK,0.00023945406,0.010525749,0.5938104448742747,0.00045209882,0.015444937,0.009501932065019644
XLY,0.00018792642,0.009839194,0.5551257253384912,0.0011027792,0.013452488,-0.011412634866370638
