day,rank_ic
0,0.12836620832052015
1,0.16853007072881432
2,0.21320783727979617
3,-0.1158129420550894
4,-0.06136054122918772
5,0.04427140535078856
6,0.0
7,0.04884022316917805
8,0.13938189166630058
9,-0.06256881388904084
10,0.23318543250010984
11,-0.03237710319377938
12,-0.11067423752191366
13,0.23833633528093837
14,0.224471248494148
15,-0.10633484162895929
16,0.0794491060053596
17,-0.017122084083820235
18,0.188661424241093
19,-0.2419496551421166
20,-0.34269428458463297
21,0.36283662083205204
22,0.19575627114176516
23,-0.012487369854588587
24,-0.008939946404252516
25,0.21710670825462375
26,-0.07129991653121294
27,0.08824627685278741
28,0.11484128531345544
29,0.09353995519044063
30,0.2096055001537583
31,0.0633923472301542
32,0.004634714229231647
33,0.009807609408971997
34,-0.009016825550235032
35,0.25669946843561925
36,-0.1086521987435751
37,0.014629003206958662
38,-0.1440993720609374
39,-0.13728418925449196
40,-0.10093133593990247
41,-0.1257852655625357
42,-0.15931555594605282
43,-0.22231252471115406
44,-0.04379914773975311
45,-0.013893159952554586
46,0.1944163774546413
47,-0.07535254579800553
48,-0.08451214690506524
49,-0.03765979879629223
50,0.0889272064314897
51,0.051487062338004666
52,-0.012190836005798886
53,0.08407283749945087
54,0.025644686552739094
55,-0.048137328120195055
56,-0.06349119184641744
57,0.22772701313535126
58,-0.021734832842771164
59,-0.06876290471378993
60,-0.14013970039098536
61,0.2569191231384264
62,0.024491499363001365
63,0.018769494354874138
64,0.06967447173043975
65,-0.11095857312305056
66,-0.02404120722224663
67,0.05966920001757239
68,-0.0028335456662127137
69,0.03711066203927426
70,0.050943556823646825
71,0.2235755392522954
72,0.01501339893687124
73,-0.02439265474673813
74,0.08018494925976365
75,-0.10273250450292142
76,0.07721961077186663
77,0.11139788252866495
78,0.03802222905592408
79,0.16347801256424901
80,0.2306264552124061
81,-0.09833941044677766
82,0.056692878794534995
83,-0.10585160128278347
84,0.059987699336642795
85,0.1665312129332689
86,-0.20173087905812062
87,0.1468172033563239
88,-0.21486623028599044
89,-0.10302903835171112
90,0.13130958133813647
91,0.22130821208901486
92,0.08264508193120414
93,0.13474717743706896
94,-0.1230285990423055
95,0.02152616087510434
96,-0.15222070904538065
97,-0.06967447173043975
98,-0.11278170715635022
99,0.0813051882440803
100,0.13676800070289508
101,-0.01656196459166191
102,-0.06037209506655537
103,-0.043810130474893474
104,-0.055869173659008044
105,-0.08244739269867768
106,0.09282607740631726
107,0.07128893379607258
108,-0.17880991082019068
109,0.15446118701401396
110,0.14555418881518256
111,0.09031103105917498
112,-0.04222861661468172
113,0.005052058164565303
114,-0.11148574440978783
115,-0.015968896894082502
116,0.1490576813249572
117,0.2645960550015376
118,0.09485788340728375
119,-0.11219962219391118
120,-0.05712120546500901
121,-0.12029389799235601
122,-0.08651100470061064
123,-0.17451566138031016
124,0.2636405570443263
125,-0.00799543118218161
126,0.023272415762421474
127,0.24042305495760666
128,-0.0677964240214383
129,0.018687175150465682
130,-0.12827834643939728
131,-0.15297851777006546
132,-0.17018846373500857
133,-0.07559416597109345
134,0.06384263937090894
135,0.060185388569169274
136,0.1415894214295128
137,0.0334534112375346
138,0.1619623951148794
139,0.09708737864077671
140,-0.006545710143654176
141,0.05647322409172781
142,-0.033310635680709924
143,-0.03581469929271185
144,-0.010400650177920308
145,-0.04873039581777446
146,-0.045391644335105216
147,-0.03286034353995519
148,0.00018670649738610905
149,-0.16319246145059968
150,0.2165795369678865
151,0.09902034002547995
152,0.14903571585467645
153,-0.09518736546149453
154,0.2766441154505118
155,0.23536001405790097
156,0.04426042261564821
157,-0.06312876158678557
158,-0.05884549488204543
159,0.021064885999209245
160,-0.02406317269252735
161,0.03291525721565699
162,-0.06447963800904978
163,-0.16943065501032378
164,0.25316302772042354
165,-0.09313359399024734
166,0.04752229495233493
167,0.19354874137855294
168,0.14569696437200721
169,-0.17454860958573126
170,0.13574660633484162
171,-0.17336247419057244
172,-0.0016803584764749815
173,0.1220840838202346
174,0.2076615560339147
175,-0.08699424504678646
176,-0.05057549532135484
177,0.04434828449677108
178,-0.09042085841057858
179,0.009631858718095153
180,-0.05260730132232132
181,-0.018033651100470064
182,-0.004601766023810569
183,0.06857619821640382
184,-0.039702587532399074
185,-0.09228792338443965
186,-0.04274480516627861
187,-0.047137899222422355
188,-0.0761982164038132
189,0.056868602556780744
190,0.17052892852435972
191,0.3051113649343233
192,-0.30004832403461756
193,0.11983262311646094
194,0.00029653384878970256
195,0.22934147520098405
196,-0.15777797302640248
197,0.02455739577384352
198,-0.13706453455168477
199,-0.13519746957782366
200,0.01860475332776875
201,-0.10758687343496025
202,0.10564292931511664
203,0.06394148398717217
204,-0.21930325528269562
205,-0.08253525457980054
206,-0.025480015485795114
207,0.12404999341035892
208,-0.15996353731933402
209,0.13379167947985768
210,-0.29458990466985896
211,0.11304529279971884
212,-0.004887317137459914
213,0.2608399595835347
214,-0.29189913456047095
215,0.09663708650002197
216,0.19287879453499102
217,-0.01566138031015244
218,0.30439748715019993
219,-0.04306330448534903
220,-0.09963537319334007
221,-0.19095681588542812
222,0.07284848218600361
223,-0.15430742872204894
224,0.14967271449281727
225,0.14712471994025392
226,-0.04656679699512367
227,-0.08813644950138383
228,0.13950270175284454
229,0.06899354215173746
230,0.08857575890699819
231,-0.11288055177261345
232,0.012838817379080087
233,-0.13334138733910295
234,-0.0462043667354918
235,0.09749373984097001
236,-0.0085116197337785
237,-0.10942099020340026
238,-0.015244036374818784
239,0.06395246672231253
240,0.0982735140359355
241,0.02792909546193384
242,-0.05080613275930238
243,0.12904713789922242
244,0.10510477529323904
245,-0.0341013926108158
246,-0.028324473926986782
247,0.09504458990466987
248,0.14782761498923694
249,-0.336950314106225
250,-0.06596230725299829
251,-0.06509467117690991
252,0.08418266485085446
253,0.11859157404560032
254,-0.1865307736238633
255,0.18809032201379433
256,0.030422176338795417
257,0.051838509862496156
258,-0.034837235865219876
259,0.011026666080920794
260,0.15876641918903486
261,-0.2681434784518737
262,0.20541009533014104
263,0.014475244914993631
264,0.06881781838949173
265,0.05966920001757239
266,-0.05799982427623775
267,-0.09821860036023371
268,0.09500065896410842
269,0.21234020120370775
270,0.05147607960286431
271,-0.07302420594824935
272,-0.0424263058472082
273,0.13454948820454246
274,-0.15327505161885516
275,0.14994728287132628
276,0.1405680270614594
277,-0.12727891754162457
278,-0.05753854940034266
279,-0.015485656547906693
280,-0.10946492114396171
281,0.12753152044985283
282,0.16974915432939422
283,-0.06196459166190749
284,0.15014497210385275
285,0.05841716821157142
286,0.0534749373984097
287,-0.019538285814699297
288,0.24398146114308308
289,-0.07922945130255239
290,-0.042360409436366035
291,0.25879717084742787
292,0.18212669683257918
293,-0.12899222422352064
294,0.06837320534776614
295,0.0021196678820893555
296,0.14641084215613057
297,-0.08511619733778501
298,-0.06648947853973554
299,0.09128325375439054
300,0.0954399683697228
301,-0.026007116812370955
302,-0.028599042305495762
303,0.12190836005798884
304,-0.12668584984404516
305,-0.16262135922330095
306,0.0009774634274919826
307,-0.051487062338004666
308,-0.12177656723630452
309,0.07832886702104291
310,0.1505074023634846
311,0.12687255634143127
312,-0.04999341035891579
313,-0.060800421737029396
314,0.01074111496727145
315,0.0898168079778588
316,0.03251987875060405
317,0.06788428590256118
318,-0.02260246891885955
319,0.03905460615911787
320,-0.08032772481658833
321,0.21396564600448098
322,0.01159776830821948
323,-0.13341826648508545
324,-0.08313930501252031
325,0.19872160962966218
326,0.1693427931292009
327,0.09397952263446069
328,-0.002954355752756667
329,0.10461055221192286
330,-0.022888020032508893
331,-0.03333260115099064
332,0.12603786847076395
333,-0.14747616746474543
334,0.014475244914993631
335,0.006710451170759566
336,-0.18310416026007115
337,0.06306286517594342
338,-0.08911964899115708
339,-0.09249659535210648
340,-0.1892215437332513
341,-0.07608838905240961
342,-0.08082194789790449
343,-0.226068620129157
344,-0.019274700171330667
345,0.06310679611650485
346,0.25572200500812725
347,-0.19676173165334582
348,-0.06517155032289242
349,0.1273997276281685
350,-0.21610727935685103
351,0.13783711063466406
352,-0.07214558713702061
353,0.05331019637130431
354,0.09681281026226772
355,-0.03993322497034662
356,-0.017440583402890657
357,-0.0761435117944041
358,-0.17052892852435972
359,0.0021745815577911523
360,0.1856631375477749
361,0.2376773711725168
362,0.06196459166190749
363,-0.0923318543250011
364,-0.49077450248209814
365,-0.22523393225848967
366,0.23340508720291703
367,0.27511751526600187
368,-0.434839432412248
369,-0.13402231691780522
370,0.23950050520581645
371,0.17593243421341648
372,0.0747924263058472
373,0.15099064270966042
374,-0.1104094363660326
375,-0.0412072222466283
376,0.09998682071783158
377,0.009170583842200063
378,-0.08852084523129641
379,-0.2279247023678777
380,-0.12879453499099416
381,0.07301322321310899
382,-0.051487062338004666
383,-0.009005842815094672
384,0.1086521987435751
385,0.1663994201115846
386,-0.21790844791987
387,-0.06487501647410271
388,0.1752245289086716
389,0.11910776259719721
390,-0.04134999780345298
391,0.030169573430567146
392,0.12879453499099416
393,0.06201950533760928
394,-0.14190792074858322
395,0.20907832886702105
396,-0.041152308570926506
397,0.07709880068532267
398,-0.15689935421517376
399,0.021163730615472477
400,0.04499626587005228
401,-0.025501910995914423
402,-0.05862584017923824
403,-0.08935553310196372
404,0.06729121820498177
405,0.30490269296665645
406,-0.29370030312348994
407,0.2994772218073189
408,-0.12677371172516805
409,-0.24623292184685674
410,-0.19845802398629356
411,0.13818477353600142
412,-0.212164477441462
413,0.06251372841892545
414,-0.06112990379124018
415,-0.005139920045688178
416,-0.1128695690374731
417,-0.08131617097922067
418,0.07338663620788123
419,0.05985607086102731
420,-0.09166190748143918
421,0.2160853138865703
422,-0.07385889381891668
423,-0.22215876641918905
424,-0.06691780521020955
425,-0.20822167552607304
426,0.012168870535518166
427,-0.270691473004437
428,-0.07819707419935862
429,0.2210934411105742
430,-0.3326450819312041
431,0.2802684180468304
432,-0.05035584061854764
433,0.03254184422088477
434,-0.06581953169617362
435,-0.10989324781443571
436,-0.09799894565742653
437,0.23982998726002727
438,-0.0650397575012081
439,0.07853753898870976
440,0.11020076439836578
441,0.27236084874577166
442,-0.05313447260905856
443,-0.05567148442648157
444,0.05385933312832228
445,-0.01515617449369591
446,-0.16599305891139132
447,0.159106883978386
448,-0.19337301761630718
449,0.22775996134077234
450,-0.040658085489610335
451,-0.025655669287879455
452,0.0637987084303475
453,0.2298466810174406
454,-0.1711988753679216
455,-0.10975047225761103
456,-0.10531344726090587
457,0.07958089882704387
458,-0.2201379431533629
459,-0.18038044194526207
460,0.022426745156613807
461,0.11450599657338666
462,-0.10997012696041823
463,-0.11751526600184511
464,0.08535256049476583
465,0.03926327812678469
466,0.28422220269735976
467,0.02264639985942099
468,0.06617097922066512
469,-0.11407766990291263
470,-0.09127751175152661
471,-0.07701093880419982
472,-0.0017242894170364188
473,0.11711988753679216
474,-0.05234371567895269
475,0.128025743531169
476,0.011707595659623073
477,-0.10733456523391191
478,0.15335193076483766
479,0.0316961736150771
480,0.050970873786407765
481,-0.22311426437640028
482,-0.10924526644115451
483,0.26851689144664587
484,-0.008731274436585688
485,0.129706102007644
486,0.023612880551772616
487,-0.15435135966261038
488,-0.4607477046083557
489,-0.15676756139348944
490,-0.01604577604006502
491,-0.3813535122786979
492,0.1701006018538857
493,0.09156306286517595
494,-0.23239467557000396
495,0.2618613539515881
496,-0.09324342134165094
497,-0.043941923296577784
498,0.06735711461582393
499,-0.3049136757017968
500,0.2013025523876466
501,-0.013695508323614873
502,0.3895576154285464
503,-0.13512059043184116
504,0.016616878267363706
505,0.10710363308878444
506,-0.21030839520274128
507,0.26080701137811363
508,0.14653165224267453
509,-0.34036594473487675
510,0.09844923779818125
511,-0.07365022185124984
512,-0.021899573869876555
513,0.10070069850195493
514,-0.17600931335939904
515,-0.06408425954399684
516,0.025996419590589424
