,AAP,AAPL,ABG,ACGL,ACI,ACN,ADBE,ADI,ADP,ADSK,AEO,AFL,AIG,AJG,ALAB,ALL,AMAT,AMD,AMP,AMT,AMZN,AN,ANF,AON,APH,APO,APP,ARES,ARM,ASO,AVAV,AVB,AVGO,AXON,AXP,AZO,BA,BABA,BAC,BAM,BBWI,BBY,BE,BIDU,BJ,BK,BKE,BLDR,BLK,BN,BOOT,BR,BRO,BURL,BWXT,BX,C,CASY,CB,CBOE,CBRE,CCI,CDNS,CDW,CHKP,CHWY,CIEN,CINF,CME,COF,COHR,COIN,COST,CPNG,CPRI,CPRT,CR,CRCL,CRDO,CRM,CRWD,CRWV,CSCO,CSGP,CTSH,CVNA,CVS,CYBR,DDOG,DDS,DELL,DG,DKS,DLR,DLTR,DOCU,EA,EBAY,EMR,EQIX,ETSY,EXR,EYE,FFIV,FIG,FIS,FITB,FIVE,FLEX,FN,FND,FSLR,FTAI,FTNT,FTV,FWONA,GAP,GD,GDDY,GE,GEN,GFS,GLBE,GLW,GME,GOOG,GPI,GRDN,GRMN,GS,GWRE,HBAN,HD,HEI,HIG,HII,HON,HOOD,HPE,HPQ,HUBS,HWM,IBKR,IBM,ICE,INTC,INTU,IONQ,IOT,IT,J,JD,JOBY,JPM,KEYS,KKR,KLAC,KMX,KR,KSS,KTOS,LAD,LDOS,LHX,LMT,LOW,LPLA,LRCX,M,MA,MCHP,MDB,MELI,MET,META,MKL,MMC,MPWR,MRVL,MS,MSCI,MSFT,MSI,MSTR,MTB,MTSI,MU,MUSA,NBIS,NDAQ,NET,NFLX,NOC,NOW,NTAP,NTES,NTRS,NU,NVDA,NVT,NXPI,NXT,O,OKTA,OLLI,ON,ORCL,ORLY,PAG,PANW,PAYX,PDD,PGR,PINS,PLBL,PLD,PLTR,PNC,PRU,PSA,PSMT,PSTG,PTC,QCOM,RBLX,RBRK,RDDT,REAL,RH,RJF,RKLB,RKT,ROKU,ROP,ROST,RTX,RUSHA,RVLV,SAH,SCHW,SE,SFM,SIG,SMCI,SNDK,SNOW,SNPS,SOFI,SPG,SSNC,STT,STX,SYF,TBBB,TDG,TDY,TEAM,TEL,TER,TFC,TGT,TJX,TOST,TPR,TRMB,TRV,TSCO,TSEM,TTD,TTWO,TW,TWLO,TXN,TXT,TYL,U,UI,ULTA,URBN,URI,USB,V,VEEV,VICI,VIPS,VRSK,VRSN,VRT,VSCO,VTR,W,WDAY,WDC,WELL,WFC,WMK,WMT,WRB,WRBY,WSM,WTW,Z,ZBRA,ZM,ZS
AAP,0.0,0.0032337431,0.0025933068,0.0033571487,0.003785136,0.0032982947,0.0031539404,0.003451199,0.0035001629,0.003118039,0.003234379,0.0029080326,0.0031835919,0.0027564962,0.0031742493,0.0030385328,0.0031082162,0.0032047853,0.002832694,0.0039047985,0.0033124147,0.0034528926,0.0032211263,0.0036178918,0.0030623171,0.003512264,0.0037142558,0.0031722544,0.003196938,0.0024883961,0.0035296478,0.003742783,0.0035236795,0.0032023878,0.0030716357,0.0033286663,0.002866017,0.003888764,0.0031373978,0.0031575595,0.00346145,0.0031482696,0.0035947743,0.0036590563,0.0031705156,0.0029561354,0.003778954,0.003241595,0.0032869675,0.003068355,0.003518157,0.0036019692,0.0035710172,0.0029226923,0.0036770531,0.0026766297,0.0032752464,0.003445449,0.0033174225,0.003092805,0.003423397,0.0030267185,0.0032121267,0.002813476,0.0032040565,0.0032668393,0.0031364732,0.0034337062,0.0034617938,0.003177918,0.003172808,0.0036678452,0.0035304627,0.0035255144,0.0033444571,0.0034293348,0.0032487526,0.003781138,0.0033019467,0.0042281416,0.0036777838,0.0032524704,0.003276281,0.0032627138,0.0037007523,0.0035417764,0.0031240988,0.0030001632,0.0026748113,0.0030455152,0.0030546677,0.0030610017,0.0035809034,0.0040739956,0.003531078,0.0037919714,0.0029611143,0.0031251581,0.0030418048,0.002808475,0.0032785744,0.0028840317,0.0031126137,0.0031164254,0.0033647206,0.00333666,0.0035149353,0.0032297787,0.0032119404,0.0033069113,0.0027957135,0.00289049,0.002888709,0.0030180502,0.003199279,0.002764646,0.0030137699,0.003315255,0.0028152678,0.0037190802,0.003248145,0.0031187434,0.0032118773,0.0028757846,0.0032948155,0.0030445892,0.0034585097,0.003108305,0.0036487193,0.0034031465,0.0036222953,0.0033495247,0.0031922797,0.0034225308,0.0032964393,0.0027432446,0.0027277677,0.0040342077,0.0033529522,0.0034443934,0.003113544,0.0034081922,0.0032098303,0.0035356868,0.0034635214,0.0033723318,0.0026499063,0.0033459386,0.0030551043,0.003627126,0.003308988,0.003424001,0.0038562461,0.0032812734,0.0033366717,0.0028900527,0.0029035008,0.0033119181,0.0034723221,0.0038547132,0.0033897883,0.00321963,0.003184189,0.0032214927,0.0029181442,0.0035584841,0.003209967,0.0033759216,0.004065089,0.0039570658,0.004167401,0.002600886,0.0028823316,0.0031568601,0.003409417,0.0033549613,0.0030563073,0.0027746777,0.003109108,0.003449846,0.0032521782,0.0032212457,0.00310254,0.0031477597,0.0033177312,0.0030736555,0.0027157262,0.0030832747,0.003781321,0.0033267515,0.0032260672,0.002899779,0.0033334552,0.0028254585,0.0036226818,0.0033319101,0.0036175912,0.003348814,0.0032421404,0.003727478,0.0034612506,0.0030340455,0.0035946018,0.0034382797,0.0031976171,0.0034228223,0.0035897968,0.002956898,0.0030669877,0.00271821,0.0033770208,0.0024970782,0.0028529142,0.0036305757,0.0036389052,0.0030515986,0.0033284673,0.0029198923,0.0033320657,0.003762468,0.0035738924,0.0036074088,0.002880348,0.0025962575,0.0035737776,0.0031949698,0.0034308953,0.003604527,0.0034314378,0.0026146579,0.0035931251,0.0033077404,0.003686491,0.0033696601,0.0032857459,0.0036508953,0.0026799077,0.004020413,0.0034275702,0.0036808667,0.0034445915,0.0027248443,0.003051578,0.0036595366,0.0036850006,0.0032478385,0.0023917248,0.0034337773,0.0030439468,0.003012421,0.004022521,0.0027874024,0.003766772,0.003434605,0.0027970024,0.0034653672,0.002876617,0.0035570443,0.0028088833,0.003611886,0.0031123545,0.003238619,0.00356095,0.0040803347,0.0030418,0.0033269168,0.0029122243,0.003661708,0.0028759907,0.0030781417,0.0028848117,0.0028856988,0.003535389,0.0035243002,0.0030813748,0.0036073432,0.003051448,0.003347028,0.003494184,0.0029516167,0.0037434539,0.00361886,0.0033803638,0.0039412063,0.0028914132,0.0034305628,0.0035700584,0.0029005941,0.004291353,0.003809565,0.0032936456,0.0034363572,0.0032801148,0.0034404523,0.0029753651,0.0032709206,0.0028361736,0.0030154462,0.0035865293,0.003103943,0.0037311865,0.003542184,0.003931306,0.0032290798,0.0030630252
AAPL,0.0036188646,0.0,0.0026134262,0.0033172444,0.003675523,0.0033582463,0.0033539482,0.0035235567,0.0034485913,0.0030610345,0.0031770037,0.0027356546,0.0031606245,0.0027824068,0.0032717688,0.0029711016,0.0031112377,0.0031020157,0.0028431988,0.0039548296,0.0033241597,0.003394831,0.0033390196,0.0035439325,0.0032065874,0.0035695622,0.003837294,0.0030996122,0.0033271436,0.00245369,0.0036132853,0.003645165,0.0032658007,0.003107903,0.0029809484,0.0033177142,0.0028567088,0.0038704877,0.0031703408,0.0032313303,0.0034714607,0.003162056,0.00365367,0.003634299,0.003201794,0.0028495414,0.0037629383,0.0032799172,0.0034004168,0.0031868364,0.0034331954,0.0035771108,0.0035082719,0.0028443753,0.0036533924,0.0027928879,0.003337908,0.0035229647,0.0032952307,0.0031510112,0.0032959217,0.00304666,0.0030817704,0.0027137941,0.003101891,0.0033045167,0.003108181,0.003346253,0.00341797,0.0032785952,0.0031005642,0.0038161806,0.0035856839,0.00358817,0.0032701641,0.003425462,0.0032692521,0.0036470727,0.0032515046,0.0040600076,0.0035483725,0.0032200376,0.003214277,0.0032551293,0.0035424721,0.0036272577,0.0030793438,0.003053883,0.0027202773,0.0029299855,0.0029722378,0.0029056023,0.003564081,0.0038414993,0.0032415967,0.003684964,0.002965978,0.0032006684,0.0030534233,0.0028351946,0.0032771428,0.0030330054,0.0030439605,0.0029582502,0.0035609242,0.0036439176,0.003594222,0.0030388872,0.0031113513,0.0033666282,0.0027920308,0.0031487078,0.0028003128,0.0031019903,0.0030964068,0.002720985,0.0029715577,0.0031393094,0.0027151562,0.0037340238,0.0032945205,0.0030709803,0.003292041,0.0030120471,0.0033435272,0.0030725198,0.0034627991,0.003150395,0.0037253904,0.0032972759,0.003700994,0.0035220834,0.00327398,0.003490831,0.0032582034,0.0026697365,0.0026068084,0.0040099435,0.003189019,0.003301927,0.0032049848,0.0033153377,0.0033266812,0.0034880002,0.003503996,0.0032626393,0.002691256,0.003312272,0.003004774,0.0034858438,0.0033109689,0.0035497132,0.004158098,0.0032286725,0.003307023,0.0030373025,0.0028701648,0.003363619,0.0035083038,0.0039791455,0.0033514756,0.0030411354,0.0032034805,0.0033487794,0.0028018143,0.0037087332,0.0032835118,0.0033019192,0.00433739,0.003719052,0.0042661936,0.0026930193,0.0028453867,0.0032005063,0.0033298347,0.0033257052,0.0030879814,0.0027966425,0.0031771332,0.0035546704,0.0032224734,0.0031924604,0.003062319,0.0031653522,0.0033883904,0.003085699,0.002625687,0.0030262917,0.0036856672,0.0033311062,0.0032285491,0.0030079442,0.003208826,0.0028422843,0.0037490919,0.003305321,0.003552893,0.0033838125,0.0032167379,0.0036583,0.0033239797,0.0029457079,0.003654419,0.0035828569,0.0031393985,0.0032304237,0.0035228028,0.003080047,0.0029708932,0.0026686501,0.003374179,0.0024818399,0.0028432438,0.0035367995,0.0036912875,0.0031428947,0.0032806261,0.0029851927,0.0033355332,0.003900416,0.0035810682,0.0035098414,0.0028852562,0.0026204896,0.0036316228,0.0031396241,0.003376299,0.0037478942,0.0034051489,0.0026805117,0.003723414,0.0033519254,0.0035550992,0.0034321835,0.0031155194,0.0035706698,0.0026761054,0.0041783364,0.0033735554,0.0034914585,0.003443162,0.0027441832,0.002905255,0.0038408663,0.0036031543,0.0033816977,0.0023488828,0.003374131,0.0030802542,0.002998477,0.004187123,0.0029171004,0.0036104694,0.0033333334,0.0027591113,0.003380759,0.0029704822,0.0035211134,0.0029111688,0.0037720636,0.0032374745,0.0032308742,0.0035870783,0.004041606,0.0030078671,0.0033022836,0.003054405,0.0037023802,0.003029065,0.0031361566,0.0030303956,0.0028663736,0.0034294755,0.0034049407,0.0028690428,0.0035789853,0.0030669714,0.0033220702,0.0035366812,0.0029150303,0.0038126365,0.0034721617,0.0034127072,0.0038516077,0.0030864703,0.0032649909,0.0035342623,0.0030096436,0.0044258405,0.0038282867,0.0034286706,0.0034720453,0.003361337,0.0036099176,0.0030219613,0.0032898665,0.0029105495,0.0030304948,0.0036113313,0.0031051794,0.0036488124,0.003536506,0.0038982776,0.0032516338,0.0030184947
ABG,0.0035621321,0.0032148538,0.0,0.0031528245,0.0039478526,0.0033549843,0.0032593785,0.003445978,0.0033653183,0.0030894713,0.00326626,0.0028268292,0.003186186,0.0026707277,0.0032683788,0.0030596834,0.0030596198,0.0033891061,0.0028531738,0.0040855175,0.0033727242,0.0036447188,0.0034267257,0.0035770247,0.0029951595,0.0036824734,0.0038276294,0.003015782,0.0031885218,0.0024787672,0.003573929,0.0035550923,0.0033349285,0.0031083191,0.0029780057,0.0031260243,0.0028981238,0.0038547947,0.0031137578,0.0033299976,0.0035729348,0.0033013816,0.0039145625,0.0037903653,0.0031810685,0.0029834413,0.0034603416,0.0034053237,0.0033385216,0.0031391324,0.003447951,0.0037330657,0.0035406917,0.0029932875,0.00367619,0.0027180312,0.0034224987,0.0034510044,0.003204996,0.0030968841,0.0034186281,0.0029847824,0.003170006,0.002747806,0.0029526497,0.0034486782,0.0030204048,0.0032395558,0.0033867157,0.003361173,0.0033518858,0.0038220587,0.003557376,0.0034644264,0.0033395628,0.003279771,0.0033524004,0.0036850444,0.0033213864,0.00414241,0.0033949637,0.003296591,0.0031011447,0.0033899264,0.0035902553,0.0035467402,0.0032535633,0.0029925609,0.002738148,0.002980966,0.0029956219,0.0029207096,0.0034959167,0.0038096257,0.0034008191,0.0037119219,0.00304399,0.0030507757,0.0030206307,0.0028824976,0.003196759,0.0029239028,0.00301269,0.00304811,0.003504807,0.003714394,0.0034296138,0.0030504514,0.0030400045,0.0034436465,0.002721849,0.0030298217,0.0028605717,0.003052841,0.0030955772,0.002663599,0.0028106803,0.0030291935,0.0028192804,0.003782283,0.0032569044,0.0030520572,0.0031736847,0.0030683991,0.003398738,0.0030333376,0.0033648752,0.003201514,0.0035485371,0.0033030396,0.003660487,0.0033824365,0.003312577,0.0033782003,0.003198366,0.0027088267,0.0026570517,0.0039519267,0.0030447629,0.0033841715,0.0030850256,0.0034270077,0.0030608268,0.0035635761,0.0034488696,0.0033055008,0.0024578853,0.0032900248,0.003081407,0.003393489,0.003145002,0.003527308,0.0041334927,0.0033076508,0.0032549547,0.002907106,0.0031240422,0.0036149218,0.003430704,0.0037956391,0.0035765471,0.0028795237,0.0030777925,0.0034732257,0.0028379401,0.00367757,0.003204617,0.0031615002,0.004313388,0.0037281755,0.004320859,0.002701863,0.0028663576,0.003192321,0.0033442986,0.0034672292,0.0030659172,0.0028784832,0.0032228348,0.0037005404,0.0030782074,0.0031645154,0.0031344746,0.003058928,0.0032778357,0.003084106,0.0025392547,0.002840637,0.0036663439,0.003402848,0.003258921,0.002953439,0.0033928517,0.0027603663,0.0038911174,0.0035831246,0.0037053851,0.0033367751,0.0033024957,0.0035623978,0.003359528,0.002976746,0.0034689622,0.0036035115,0.0031408607,0.0031386677,0.0034696439,0.0030515173,0.0028430694,0.0027943533,0.0033629106,0.00247896,0.002897217,0.003675433,0.0035411525,0.0030944077,0.0033773028,0.0028741602,0.0034105368,0.003960477,0.0038102833,0.0033389595,0.0028498962,0.0026053376,0.0036216718,0.0030727258,0.003272818,0.0036264155,0.0034880016,0.0026843182,0.0034690667,0.0033370478,0.0036642964,0.003648201,0.0031500147,0.003583288,0.0026289183,0.0040344563,0.003332907,0.0033984422,0.0035080055,0.0026229979,0.0030129491,0.0038428758,0.0039429097,0.003313363,0.0024360688,0.0034206382,0.002909167,0.0030220514,0.0040839124,0.0029507396,0.0034627162,0.003375794,0.0028357084,0.0033448779,0.0031743175,0.0034554268,0.0027406146,0.003525212,0.0031443997,0.003063833,0.0035232198,0.0041002203,0.0029732017,0.003390909,0.0030418357,0.0035191718,0.002775274,0.0030946108,0.0028992721,0.002868392,0.003526147,0.0034691133,0.002842617,0.0036764161,0.0028874457,0.0032746769,0.0034723352,0.003085438,0.0038992977,0.0035400447,0.0033896393,0.0038479005,0.0031390851,0.003267435,0.0036423258,0.0031340495,0.0044272398,0.0037114685,0.0035120999,0.0034133783,0.0035137148,0.003492497,0.0030740337,0.0033746592,0.0028218026,0.002889779,0.0036082417,0.0032099748,0.0036577715,0.0037281718,0.004208397,0.0032805738,0.0029450727
ACGL,0.0037200372,0.0033650352,0.0025539715,0.0,0.0037335597,0.003411192,0.0032112505,0.0033607392,0.0034009663,0.0032196552,0.0032466082,0.0029023436,0.0032316896,0.002777608,0.0033791228,0.0029258956,0.003112109,0.0031982167,0.0029494907,0.004085784,0.0034359482,0.0033400236,0.0033725018,0.0036565526,0.0031350362,0.0036040545,0.003656907,0.003074262,0.0034153082,0.0026098231,0.003560643,0.00362273,0.0031969242,0.0031413918,0.0029218742,0.0033242367,0.0027990467,0.003894139,0.00326191,0.003320427,0.0036132722,0.0031578497,0.0037008175,0.003579568,0.0032315808,0.0028023976,0.0035102249,0.0032631536,0.0034121787,0.003162878,0.0033768804,0.0037447803,0.0035684516,0.0029474995,0.003646233,0.0027821756,0.0033066315,0.0034279858,0.0031388595,0.0030022862,0.0033920917,0.0030123573,0.0031807395,0.0027487536,0.003154159,0.0033735484,0.0030375728,0.0031816687,0.0033099684,0.0032011557,0.0031892455,0.00362632,0.0034965847,0.0035627384,0.0033699526,0.0035589605,0.0033276964,0.0036161346,0.0031915596,0.0043140254,0.0033402848,0.0032488022,0.0031806848,0.0033585776,0.0035405816,0.0036045383,0.003252013,0.0029245012,0.002703943,0.0031464465,0.0030095272,0.0029670338,0.0036528758,0.00380563,0.0033309122,0.0038283584,0.0028806634,0.0031013023,0.0030560473,0.0027769345,0.0034038161,0.0030072061,0.003156674,0.0031185565,0.0035098197,0.0036976414,0.0035875624,0.0031871346,0.003150363,0.003409419,0.0027452363,0.003108037,0.002905322,0.003110726,0.0031177744,0.002849233,0.0030629905,0.0033692904,0.002689488,0.003758982,0.003314342,0.0032251235,0.0031278348,0.0029490322,0.0033412278,0.0031106472,0.003406583,0.0031808591,0.0035166328,0.0031805644,0.0036485393,0.0034072949,0.003373996,0.003375835,0.0032389304,0.0025684398,0.0026844868,0.003989696,0.003156227,0.003486371,0.003011407,0.0033494763,0.0031417802,0.0033744364,0.0033983535,0.003268823,0.002590612,0.0030930804,0.002917411,0.0034405051,0.003100591,0.0034398444,0.0042754933,0.0031130777,0.0033126888,0.003110361,0.003083115,0.0032841587,0.003518791,0.0038046874,0.0032752547,0.0029840055,0.0032151313,0.0033070624,0.002839119,0.0035886867,0.003246143,0.0032970873,0.004425459,0.0038151855,0.004138748,0.0026280012,0.0027679,0.003138676,0.0033731703,0.003541788,0.0031378618,0.0028391802,0.0032249598,0.0036557266,0.0031783548,0.0030111491,0.0031845686,0.0032069269,0.003357631,0.0031573495,0.0026864358,0.003126754,0.0036680286,0.0034776018,0.0030764719,0.003020863,0.0033978133,0.0029163312,0.0035733695,0.0033208656,0.0038202845,0.00311851,0.0031610965,0.003559146,0.0033242675,0.0030284296,0.0035673366,0.0034541597,0.0031082768,0.0031958302,0.0036470825,0.003080659,0.0030208395,0.0027153934,0.0033645902,0.0025143595,0.002869345,0.0035372186,0.0036379597,0.0031667114,0.003410714,0.0028347648,0.0032463714,0.003774149,0.0035939328,0.0032887969,0.0029614824,0.0026228759,0.0036875382,0.0031260396,0.0035861481,0.0036524807,0.0035083299,0.0025765074,0.0035356286,0.0032848883,0.003575647,0.0034718139,0.0031846622,0.003719633,0.002811867,0.004124089,0.0033125912,0.003646365,0.0034528452,0.002696356,0.0031041398,0.0038472333,0.00388155,0.0032972887,0.002465843,0.003399157,0.0030381023,0.0030745391,0.004115514,0.0029033637,0.0036710962,0.0033731768,0.0027244005,0.0034528638,0.0029534835,0.0035480377,0.0027548282,0.0036154792,0.0031396118,0.003192551,0.003602724,0.003911115,0.003071429,0.0032336737,0.003009169,0.00347562,0.0028765325,0.0031558897,0.0030242926,0.0027928858,0.003466584,0.003390846,0.002722147,0.00356396,0.0030197673,0.0032542618,0.0035088253,0.002890193,0.0037498325,0.0035004753,0.003532539,0.003859248,0.0030879877,0.0033068692,0.0035643242,0.0031226084,0.004319479,0.0036459262,0.0034916662,0.0033212886,0.003383454,0.0035281687,0.0030615483,0.00335369,0.0029337066,0.0030106136,0.00364888,0.0030838912,0.0036712363,0.003550497,0.004199467,0.0031087343,0.0031477897
ACI,0.0036454338,0.0031690416,0.0027162612,0.003169919,0.0,0.0034286643,0.003221886,0.0036495412,0.0033529447,0.0030985258,0.0031856506,0.0027911998,0.0032191498,0.0028506871,0.0033434993,0.0029743004,0.0030986217,0.0031899088,0.0028697057,0.004064059,0.0034423105,0.0032522304,0.003425493,0.003405339,0.0032227107,0.003664719,0.0036328493,0.003223613,0.0033947162,0.0024790957,0.0035008886,0.0035495833,0.003233055,0.003231868,0.0030007395,0.0032757758,0.002849319,0.0035368854,0.00314965,0.0033365113,0.0034931852,0.0031075987,0.0034617926,0.003636902,0.0032196678,0.0030325667,0.0036941904,0.0032864625,0.0034353693,0.0031438228,0.0033647246,0.0036177638,0.003423606,0.0030514572,0.0037894389,0.0028535065,0.0031790382,0.0034218351,0.0034224535,0.0031189031,0.0032899848,0.0028195512,0.0030715275,0.0026581371,0.0032166853,0.003224179,0.0029520812,0.0033114315,0.0032767623,0.0031407524,0.003085131,0.0038930317,0.0034413496,0.0036508013,0.0032057536,0.0036537375,0.003557841,0.0034579458,0.0034281372,0.0043417215,0.0037300086,0.0030495217,0.0031819758,0.003133246,0.0036265107,0.003495522,0.0030870151,0.0030312235,0.0028367103,0.0030279,0.0031110116,0.0029444762,0.0036402498,0.0038449566,0.0032665995,0.0036615331,0.00297886,0.0031309112,0.00299099,0.0028367257,0.0033194984,0.0029505724,0.00322548,0.0030830994,0.0035731362,0.0033612961,0.003490911,0.0031045764,0.0031735867,0.0034122332,0.0028248907,0.0030962415,0.003007352,0.0030923083,0.003127279,0.0027749988,0.0030779499,0.0032353415,0.0027403464,0.0037256184,0.0033999525,0.0031935682,0.0032117318,0.0029567266,0.003233086,0.003174652,0.003266967,0.003051803,0.003737702,0.0032276413,0.0037370927,0.003381293,0.0036533142,0.0032817605,0.0032630148,0.002797176,0.0027177846,0.0039559933,0.0031040004,0.00328646,0.0031794773,0.0033224234,0.0033295958,0.0034347845,0.0035608243,0.0031717236,0.0027054956,0.0029739463,0.0032255684,0.0034912874,0.003596114,0.0033702399,0.004076245,0.0032349091,0.003452805,0.003363017,0.0030122707,0.0032754547,0.0035055014,0.0037992923,0.0032100047,0.0031095112,0.0033711987,0.0032801072,0.0028469365,0.0034979396,0.0032939382,0.003272407,0.004042533,0.0036298924,0.004346362,0.002782806,0.002777817,0.0032846984,0.0033871299,0.0034797871,0.0031071287,0.002655662,0.0030617325,0.0035027415,0.0032358568,0.003152425,0.0030976299,0.0033089016,0.00332385,0.0031852357,0.0026463019,0.0031628422,0.0035632472,0.0034856375,0.0031337056,0.0029874467,0.0033035818,0.0029798108,0.0034120963,0.0034892608,0.003510287,0.0033623988,0.0031721187,0.0035600709,0.0034128844,0.002988733,0.0034816088,0.003390117,0.0031148177,0.0032397734,0.0035581815,0.003189751,0.0031138274,0.0026271802,0.0032607687,0.0026752457,0.0028011166,0.0033536525,0.0036880253,0.0031239507,0.0034444379,0.0029554574,0.0033112948,0.0035736912,0.0034853504,0.003388951,0.0030205203,0.0027002506,0.0035390065,0.003226541,0.003504338,0.0036248455,0.0034606939,0.0027143143,0.0034232584,0.00310823,0.0034864026,0.003316642,0.0032749572,0.003824165,0.0028782173,0.00406198,0.0032921915,0.0036886379,0.0033842553,0.002918819,0.003125833,0.0038542585,0.0036327366,0.00335132,0.00253395,0.0034372418,0.0032511682,0.0030648753,0.0041901846,0.002772919,0.003791464,0.0033863427,0.002799207,0.0033665441,0.003002274,0.0035739022,0.0028710556,0.0036538763,0.0032806809,0.0033394054,0.0034131843,0.0039445045,0.0032282239,0.0034548694,0.0029003893,0.0035844475,0.0028678144,0.0033324664,0.00304911,0.0028478678,0.003573013,0.003255582,0.0030455287,0.0034188817,0.0031646134,0.0035039946,0.0035649491,0.0028406878,0.003641064,0.003371588,0.0032561522,0.003790878,0.003059773,0.0033005446,0.0034667775,0.0027587926,0.00425089,0.003795421,0.0033632566,0.0034936902,0.0031961268,0.0035725136,0.0030518794,0.0033044359,0.003028071,0.0031157217,0.0036017713,0.0031391946,0.0038591325,0.0036857652,0.003724407,0.0031024835,0.0031676663
ACN,0.0037531338,0.0032180592,0.0027033875,0.003190983,0.0038206363,0.0,0.0034381875,0.00351298,0.0033075542,0.003445018,0.0032355932,0.0030543027,0.003116967,0.0028114468,0.0033921534,0.003017898,0.0031867016,0.0032462676,0.0028606728,0.0040330067,0.0033982764,0.0032579773,0.0035702088,0.003430162,0.0032091409,0.0035292641,0.0034667908,0.0030806304,0.003322646,0.0026132253,0.0035953787,0.0037563771,0.0031839488,0.0032843314,0.0030407787,0.0034124139,0.0028146233,0.0039521544,0.0032299953,0.0032419101,0.0036558222,0.0031018194,0.0035400721,0.0037092718,0.0032048172,0.0029356075,0.0035372814,0.0032578602,0.0032470184,0.0030495368,0.0033356417,0.0035466566,0.003546586,0.003000738,0.0035753958,0.0028162992,0.003384814,0.003479418,0.0032304132,0.0030533252,0.0032280185,0.0030425603,0.002886976,0.0026763286,0.003172161,0.003325863,0.0030120304,0.0032824269,0.003343344,0.0031691687,0.003217186,0.0037719365,0.0034057794,0.003710285,0.003245446,0.0035201663,0.0035152729,0.0036905385,0.0033847766,0.004387587,0.0034562456,0.0030680923,0.0033475398,0.0033681097,0.003418838,0.003514649,0.0029994475,0.0030083708,0.0028831095,0.0030268405,0.003147989,0.002854244,0.0035153036,0.0039483365,0.0031433061,0.0035983382,0.0028993636,0.003253682,0.003027324,0.0027943533,0.003216892,0.003001719,0.0030840947,0.0032459588,0.0033926517,0.0034137513,0.0035758868,0.0032002633,0.0030863853,0.0032494415,0.0026895623,0.003107699,0.003001278,0.002938276,0.003179029,0.002778631,0.0031484426,0.0031646944,0.002776604,0.0035770345,0.0033528365,0.0029151544,0.0032470296,0.0028933762,0.0033873618,0.0029042638,0.0034181152,0.0030706367,0.0039336644,0.003304911,0.0036859782,0.003298462,0.0035261586,0.0033653681,0.0031258676,0.0028409795,0.0027533656,0.003953789,0.0030062378,0.0033145377,0.0031896813,0.0032882846,0.003261142,0.0034051172,0.0035961443,0.003392043,0.002743029,0.0030087703,0.0031330734,0.0032830792,0.0034035267,0.0034592221,0.0039049305,0.0032937203,0.003282869,0.0030858375,0.0030504633,0.0033833797,0.0035471758,0.003978195,0.0033547555,0.0031722097,0.003194759,0.0033578102,0.0029122995,0.00346118,0.003364343,0.003234807,0.0041317344,0.0038406968,0.004017286,0.002821442,0.002749965,0.003420748,0.003298182,0.0033809647,0.0031319782,0.0026904128,0.003128266,0.0036701565,0.00320965,0.0031779304,0.0029768557,0.003137494,0.0033296305,0.0033143875,0.0027684802,0.0032859652,0.003606096,0.0034892953,0.0032409986,0.0030653374,0.003344544,0.00298878,0.0034615549,0.0036004025,0.0034960406,0.003192732,0.0031936243,0.003409379,0.0034644026,0.0029225606,0.0035649354,0.0032922153,0.0031133639,0.0033759708,0.003526023,0.003130403,0.0032693406,0.0027267493,0.0034172002,0.0026899092,0.0029084287,0.0032705253,0.0034575965,0.0031100996,0.003197184,0.002989519,0.0034148856,0.0036857415,0.0036885145,0.0034810363,0.0028233975,0.002688755,0.0035966253,0.0032289596,0.0031443818,0.0032694766,0.0034395421,0.002766537,0.003358799,0.0031993205,0.0035186086,0.0035040218,0.0032109122,0.0038442165,0.0029394866,0.004025,0.0035158282,0.0037006177,0.003290732,0.0028536622,0.0031821341,0.0035696258,0.003515049,0.0034405843,0.0027332972,0.0034292003,0.0031612678,0.0032321617,0.0039482983,0.0028253456,0.0037139608,0.0032057734,0.0029417784,0.0033620207,0.0030203322,0.0036385844,0.0028645312,0.003607347,0.0032238676,0.003196194,0.003682725,0.0041120667,0.0033915401,0.0034243024,0.003024315,0.0034535155,0.0029571045,0.0032742051,0.0028887477,0.0028440251,0.0034279008,0.0034593304,0.0028448824,0.0032410286,0.0031440454,0.0033639816,0.0036110338,0.0030160968,0.0038915193,0.0035281265,0.0032644821,0.0037862582,0.0028981732,0.003307279,0.0034860733,0.0029872335,0.004223682,0.003750711,0.0030839213,0.003422559,0.0034815338,0.0035953706,0.0029444103,0.0032310134,0.002644989,0.0031673345,0.003566575,0.0031232578,0.0035635035,0.0038446463,0.0038251616,0.003107068,0.0030433084
